"band_id","age","sex","2005","2006","2007","2008","2009","2010","2011","NA","cap"
113831443,1,4,0,0,0,0,0,0,1,0,"0000001"
113831444,1,4,0,0,0,0,0,0,1,0,"0000001"
113831445,1,4,0,0,0,0,0,0,1,0,"0000001"
113831446,1,5,0,0,0,0,0,0,1,0,"0000001"
113831447,1,5,0,0,0,0,0,0,1,0,"0000001"
113831448,1,5,0,0,0,0,0,0,1,0,"0000001"
113831449,1,4,0,0,0,0,0,0,1,0,"0000001"
113831450,1,4,0,0,0,0,0,0,1,0,"0000001"
113831451,1,5,0,0,0,0,0,0,1,0,"0000001"
113831452,1,5,0,0,0,0,0,0,1,0,"0000001"
113831453,4,4,0,0,0,0,0,0,1,0,"0000001"
113831454,1,4,0,0,0,0,0,0,1,0,"0000001"
113831455,1,4,0,0,0,0,0,0,1,0,"0000001"
113831456,4,4,0,0,0,0,0,0,1,0,"0000001"
113831457,1,4,0,0,0,0,0,0,1,0,"0000001"
113831458,1,4,0,0,0,0,0,0,1,0,"0000001"
113831459,4,4,0,0,0,0,0,0,1,0,"0000001"
113831460,4,4,0,0,0,0,0,0,1,0,"0000001"
113831461,1,4,0,0,0,0,0,0,1,0,"0000001"
113831462,4,5,0,0,0,0,0,0,1,0,"0000001"
113831463,1,5,0,0,0,0,0,0,1,0,"0000001"
113831464,4,5,0,0,0,0,0,0,1,0,"0000001"
113831465,4,5,0,0,0,0,0,0,1,0,"0000001"
113831466,1,4,0,0,0,0,0,0,1,0,"0000001"
113831467,4,5,0,0,0,0,0,0,1,0,"0000001"
113831468,4,4,0,0,0,0,0,0,1,0,"0000001"
113831469,4,5,0,0,0,0,0,0,1,0,"0000001"
113831470,4,5,0,0,0,0,0,0,1,0,"0000001"
113831471,1,5,0,0,0,0,0,0,1,0,"0000001"
113831472,1,5,0,0,0,0,0,0,1,0,"0000001"
113831473,4,5,0,0,0,0,0,0,1,0,"0000001"
113831474,4,5,0,0,0,0,0,0,1,0,"0000001"
113831475,1,4,0,0,0,0,0,0,1,0,"0000001"
113831476,1,5,0,0,0,0,0,0,1,0,"0000001"
113831477,1,5,0,0,0,0,0,0,1,0,"0000001"
113831478,1,5,0,0,0,0,0,0,1,0,"0000001"
113831479,1,5,0,0,0,0,0,0,1,0,"0000001"
113831480,4,5,0,0,0,0,0,0,1,0,"0000001"
113831481,1,5,0,0,0,0,0,0,1,0,"0000001"
113831482,1,5,0,0,0,0,0,0,1,0,"0000001"
113831483,1,5,0,0,0,0,0,0,1,0,"0000001"
113831484,1,5,0,0,0,0,0,0,1,0,"0000001"
113831485,1,5,0,0,0,0,0,0,1,0,"0000001"
113831486,1,4,0,0,0,0,0,0,1,0,"0000001"
113831487,1,4,0,0,0,0,0,0,1,0,"0000001"
113831488,4,5,0,0,0,0,0,0,1,0,"0000001"
113831489,4,5,0,0,0,0,0,0,1,0,"0000001"
113831490,1,5,0,0,0,0,0,0,1,0,"0000001"
113831491,1,5,0,0,0,0,0,0,1,0,"0000001"
113831492,4,4,0,0,0,0,0,0,1,0,"0000001"
113831493,4,4,0,0,0,0,0,0,1,0,"0000001"
113831494,4,4,0,0,0,0,0,0,1,0,"0000001"
113831495,4,5,0,0,0,0,0,0,1,0,"0000001"
113831496,1,5,0,0,0,0,0,0,1,0,"0000001"
113831497,4,5,0,0,0,0,0,0,1,0,"0000001"
113831498,1,5,0,0,0,0,0,0,1,0,"0000001"
113831499,1,4,0,0,0,0,0,0,1,0,"0000001"
113831500,4,4,0,0,0,0,0,0,1,0,"0000001"
113831501,4,5,0,0,0,0,0,0,1,0,"0000001"
113831502,1,4,0,0,0,0,0,0,1,0,"0000001"
113831503,1,5,0,0,0,0,0,0,1,0,"0000001"
113831504,1,5,0,0,0,0,0,0,1,0,"0000001"
113831505,1,5,0,0,0,0,0,0,1,0,"0000001"
113831506,1,5,0,0,0,0,0,0,1,0,"0000001"
113831507,1,4,0,0,0,0,0,0,1,0,"0000001"
113831508,4,5,0,0,0,0,0,0,1,0,"0000001"
113831509,4,4,0,0,0,0,0,0,1,0,"0000001"
113831510,4,5,0,0,0,0,0,0,1,0,"0000001"
113831511,1,5,0,0,0,0,0,0,1,0,"0000001"
113831512,1,5,0,0,0,0,0,0,1,0,"0000001"
113831513,4,5,0,0,0,0,0,0,1,0,"0000001"
113831514,4,5,0,0,0,0,0,0,1,0,"0000001"
113831515,1,5,0,0,0,0,0,0,1,0,"0000001"
113831516,1,5,0,0,0,0,0,0,1,0,"0000001"
113831517,1,4,0,0,0,0,0,0,1,0,"0000001"
113831518,1,4,0,0,0,0,0,0,1,0,"0000001"
113831519,4,4,0,0,0,0,0,0,1,0,"0000001"
113831520,1,4,0,0,0,0,0,0,1,0,"0000001"
113831521,4,5,0,0,0,0,0,0,1,0,"0000001"
113831522,4,4,0,0,0,0,0,0,1,0,"0000001"
113831523,4,5,0,0,0,0,0,0,1,0,"0000001"
113831524,1,5,0,0,0,0,0,0,1,0,"0000001"
113831525,1,5,0,0,0,0,0,0,1,0,"0000001"
113831526,4,4,0,0,0,0,0,0,1,0,"0000001"
113831527,1,4,0,0,0,0,0,0,1,0,"0000001"
113831528,1,5,0,0,0,0,0,0,1,0,"0000001"
113831529,1,4,0,0,0,0,0,0,1,0,"0000001"
113831530,1,4,0,0,0,0,0,0,1,0,"0000001"
113831531,1,5,0,0,0,0,0,0,1,0,"0000001"
113831532,1,4,0,0,0,0,0,0,1,0,"0000001"
113831533,1,4,0,0,0,0,0,0,1,0,"0000001"
113831534,1,4,0,0,0,0,0,0,1,0,"0000001"
113831535,1,5,0,0,0,0,0,0,1,0,"0000001"
113831536,1,4,0,0,0,0,0,0,1,0,"0000001"
113831537,1,5,0,0,0,0,0,0,1,0,"0000001"
113831538,1,4,0,0,0,0,0,0,1,0,"0000001"
113831539,1,5,0,0,0,0,0,0,1,0,"0000001"
113831540,4,4,0,0,0,0,0,0,1,0,"0000001"
113831541,1,5,0,0,0,0,0,0,1,0,"0000001"
113831542,1,5,0,0,0,0,0,0,1,0,"0000001"
113831543,1,5,0,0,0,0,0,0,1,0,"0000001"
113831544,1,5,0,0,0,0,0,0,1,0,"0000001"
113831545,1,5,0,0,0,0,0,0,1,0,"0000001"
113831546,1,5,0,0,0,0,0,0,1,0,"0000001"
113831547,1,5,0,0,0,0,0,0,1,0,"0000001"
113831548,1,4,0,0,0,0,0,0,1,0,"0000001"
113831549,4,4,0,0,0,0,0,0,1,0,"0000001"
113831550,1,5,0,0,0,0,0,0,1,0,"0000001"
113831551,1,4,0,0,0,0,0,0,1,0,"0000001"
113831552,1,5,0,0,0,0,0,0,1,0,"0000001"
113831553,1,5,0,0,0,0,0,0,1,0,"0000001"
113831554,1,5,0,0,0,0,0,0,1,0,"0000001"
113831555,1,5,0,0,0,0,0,0,1,0,"0000001"
113831556,1,5,0,0,0,0,0,0,1,0,"0000001"
113831557,1,5,0,0,0,0,0,0,1,0,"0000001"
113831558,1,4,0,0,0,0,0,0,1,0,"0000001"
113831559,1,5,0,0,0,0,0,0,1,0,"0000001"
113831560,1,5,0,0,0,0,0,0,1,0,"0000001"
113831561,1,5,0,0,0,0,0,0,1,0,"0000001"
113831562,1,4,0,0,0,0,0,0,1,0,"0000001"
113831563,1,5,0,0,0,0,0,0,1,0,"0000001"
113831564,1,4,0,0,0,0,0,0,1,0,"0000001"
113831565,1,5,0,0,0,0,0,0,1,0,"0000001"
113831566,1,4,0,0,0,0,0,0,1,0,"0000001"
113831567,1,4,0,0,0,0,0,0,1,0,"0000001"
113831568,1,4,0,0,0,0,0,0,1,0,"0000001"
113831569,1,4,0,0,0,0,0,0,1,0,"0000001"
113831570,1,5,0,0,0,0,0,0,1,0,"0000001"
113831571,1,5,0,0,0,0,0,0,1,0,"0000001"
113831572,1,4,0,0,0,0,0,0,1,0,"0000001"
113831573,1,5,0,0,0,0,0,0,1,0,"0000001"
113831574,1,5,0,0,0,0,0,0,1,0,"0000001"
113831575,4,4,0,0,0,0,0,0,1,0,"0000001"
113831576,1,4,0,0,0,0,0,0,1,0,"0000001"
113831577,1,4,0,0,0,0,0,0,1,0,"0000001"
113831578,1,5,0,0,0,0,0,0,1,0,"0000001"
113831579,1,4,0,0,0,0,0,0,1,0,"0000001"
113831580,1,4,0,0,0,0,0,0,1,0,"0000001"
113831581,1,4,0,0,0,0,0,0,1,0,"0000001"
113831582,1,5,0,0,0,0,0,0,1,0,"0000001"
113831583,1,4,0,0,0,0,0,0,1,0,"0000001"
113831584,1,4,0,0,0,0,0,0,1,0,"0000001"
113831585,1,4,0,0,0,0,0,0,1,0,"0000001"
113831586,1,5,0,0,0,0,0,0,1,0,"0000001"
113831587,1,4,0,0,0,0,0,0,1,0,"0000001"
113831588,1,5,0,0,0,0,0,0,1,0,"0000001"
113831589,1,5,0,0,0,0,0,0,1,0,"0000001"
113831590,1,4,0,0,0,0,0,0,1,0,"0000001"
113831591,1,4,0,0,0,0,0,0,1,0,"0000001"
113831592,4,4,0,0,0,0,0,0,1,0,"0000001"
113831593,1,4,0,0,0,0,0,0,1,0,"0000001"
113831594,1,4,0,0,0,0,0,0,1,0,"0000001"
113831595,1,4,0,0,0,0,0,0,1,0,"0000001"
113831596,1,4,0,0,0,0,0,0,1,0,"0000001"
113831597,1,5,0,0,0,0,0,0,1,0,"0000001"
113831598,1,5,0,0,0,0,0,0,1,0,"0000001"
113831599,1,5,0,0,0,0,0,0,1,0,"0000001"
113831600,1,4,0,0,0,0,0,0,1,0,"0000001"
113831601,1,5,0,0,0,0,0,0,1,0,"0000001"
113831602,1,4,0,0,0,0,0,0,1,0,"0000001"
113831603,1,4,0,0,0,0,0,0,1,0,"0000001"
113831604,1,4,0,0,0,0,0,0,1,0,"0000001"
113831605,1,4,0,0,0,0,0,0,1,0,"0000001"
113831606,1,5,0,0,0,0,0,0,1,0,"0000001"
113831607,1,5,0,0,0,0,0,0,1,0,"0000001"
113831608,1,5,0,0,0,0,0,0,1,0,"0000001"
113831609,1,5,0,0,0,0,0,0,1,0,"0000001"
113831610,1,5,0,0,0,0,0,0,1,0,"0000001"
113831611,1,5,0,0,0,0,0,0,1,0,"0000001"
113831612,1,5,0,0,0,0,0,0,1,0,"0000001"
113831613,1,5,0,0,0,0,0,0,1,0,"0000001"
113831614,1,5,0,0,0,0,0,0,1,0,"0000001"
113831615,1,5,0,0,0,0,0,0,1,0,"0000001"
113831616,1,5,0,0,0,0,0,0,1,0,"0000001"
113831617,1,4,0,0,0,0,0,0,1,0,"0000001"
113831618,1,4,0,0,0,0,0,0,1,0,"0000001"
113831619,1,5,0,0,0,0,0,0,1,0,"0000001"
113831620,1,5,0,0,0,0,0,0,1,0,"0000001"
113831621,1,4,0,0,0,0,0,0,1,0,"0000001"
113831622,1,5,0,0,0,0,0,0,1,0,"0000001"
113831623,1,4,0,0,0,0,0,0,1,0,"0000001"
113831624,1,5,0,0,0,0,0,0,1,0,"0000001"
113831625,1,4,0,0,0,0,0,0,1,0,"0000001"
113831626,1,4,0,0,0,0,0,0,1,0,"0000001"
113831627,1,5,0,0,0,0,0,0,1,0,"0000001"
113831628,1,4,0,0,0,0,0,0,1,0,"0000001"
113831629,1,5,0,0,0,0,0,0,1,0,"0000001"
113831630,1,5,0,0,0,0,0,0,1,0,"0000001"
113831631,4,4,0,0,0,0,0,0,1,0,"0000001"
113831632,1,5,0,0,0,0,0,0,1,0,"0000001"
113831633,1,4,0,0,0,0,0,0,1,0,"0000001"
113831634,1,5,0,0,0,0,0,0,1,0,"0000001"
113831635,1,5,0,0,0,0,0,0,1,0,"0000001"
113831636,1,5,0,0,0,0,0,0,1,0,"0000001"
113831637,1,5,0,0,0,0,0,0,1,0,"0000001"
113831638,1,4,0,0,0,0,0,0,1,0,"0000001"
113831639,1,4,0,0,0,0,0,0,1,0,"0000001"
113831640,1,5,0,0,0,0,0,0,1,0,"0000001"
113831641,1,5,0,0,0,0,0,0,1,0,"0000001"
113831642,1,4,0,0,0,0,0,0,1,0,"0000001"
113831643,1,4,0,0,0,0,0,0,1,0,"0000001"
113831644,1,5,0,0,0,0,0,0,1,0,"0000001"
113831645,1,5,0,0,0,0,0,0,1,0,"0000001"
113831646,1,4,0,0,0,0,0,0,1,0,"0000001"
113831647,1,4,0,0,0,0,0,0,1,0,"0000001"
113831648,1,4,0,0,0,0,0,0,1,0,"0000001"
113831649,1,4,0,0,0,0,0,0,1,0,"0000001"
113831650,1,4,0,0,0,0,0,0,1,0,"0000001"
113831651,1,5,0,0,0,0,0,0,1,0,"0000001"
113831652,1,4,0,0,0,0,0,0,1,0,"0000001"
113831653,1,5,0,0,0,0,0,0,1,0,"0000001"
113831654,1,5,0,0,0,0,0,0,1,0,"0000001"
113831655,1,5,0,0,0,0,0,0,1,0,"0000001"
113831656,1,4,0,0,0,0,0,0,1,0,"0000001"
113831657,1,5,0,0,0,0,0,0,1,0,"0000001"
113831658,1,5,0,0,0,0,0,0,1,0,"0000001"
113831659,1,5,0,0,0,0,0,0,1,0,"0000001"
113831660,1,5,0,0,0,0,0,0,1,0,"0000001"
113831661,1,4,0,0,0,0,0,0,1,0,"0000001"
113831662,1,5,0,0,0,0,0,0,1,0,"0000001"
113831663,1,5,0,0,0,0,0,0,1,0,"0000001"
113831664,1,4,0,0,0,0,0,0,1,0,"0000001"
113831665,1,5,0,0,0,0,0,0,1,0,"0000001"
113831666,1,5,0,0,0,0,0,0,1,0,"0000001"
113831667,1,5,0,0,0,0,0,0,1,0,"0000001"
113831668,1,4,0,0,0,0,0,0,1,0,"0000001"
113831669,1,4,0,0,0,0,0,0,1,0,"0000001"
113831670,1,5,0,0,0,0,0,0,1,0,"0000001"
113831671,1,4,0,0,0,0,0,0,1,0,"0000001"
113831672,1,4,0,0,0,0,0,0,1,0,"0000001"
113831673,1,4,0,0,0,0,0,0,1,0,"0000001"
113831674,1,5,0,0,0,0,0,0,1,0,"0000001"
113831675,1,4,0,0,0,0,0,0,1,0,"0000001"
113831676,1,4,0,0,0,0,0,0,1,0,"0000001"
113831677,1,5,0,0,0,0,0,0,1,0,"0000001"
113831678,1,4,0,0,0,0,0,0,1,0,"0000001"
113831679,1,5,0,0,0,0,0,0,1,0,"0000001"
113831680,1,5,0,0,0,0,0,0,1,0,"0000001"
113831681,1,4,0,0,0,0,0,0,1,0,"0000001"
113831682,1,4,0,0,0,0,0,0,1,0,"0000001"
113831683,1,5,0,0,0,0,0,0,1,0,"0000001"
113831684,1,5,0,0,0,0,0,0,1,0,"0000001"
113831685,1,4,0,0,0,0,0,0,1,0,"0000001"
113831686,1,4,0,0,0,0,0,0,1,0,"0000001"
113831687,1,5,0,0,0,0,0,0,1,0,"0000001"
113831688,1,4,0,0,0,0,0,0,1,0,"0000001"
113831689,1,4,0,0,0,0,0,0,1,0,"0000001"
113831690,1,5,0,0,0,0,0,0,1,0,"0000001"
113831691,1,5,0,0,0,0,0,0,1,0,"0000001"
113831692,1,4,0,0,0,0,0,0,1,0,"0000001"
113831693,1,4,0,0,0,0,0,0,1,0,"0000001"
113831694,1,5,0,0,0,0,0,0,1,0,"0000001"
113831695,1,4,0,0,0,0,0,0,1,0,"0000001"
113831696,1,5,0,0,0,0,0,0,1,0,"0000001"
113831697,4,4,0,0,0,0,0,0,1,0,"0000001"
113831698,4,5,0,0,0,0,0,0,1,0,"0000001"
113831699,1,4,0,0,0,0,0,0,1,0,"0000001"
113831700,1,4,0,0,0,0,0,0,1,0,"0000001"
113831701,1,5,0,0,0,0,0,0,1,0,"0000001"
113831702,1,4,0,0,0,0,0,0,1,0,"0000001"
113831703,1,4,0,0,0,0,0,0,1,0,"0000001"
113831704,1,5,0,0,0,0,0,0,1,0,"0000001"
113831705,1,4,0,0,0,0,0,0,1,0,"0000001"
113831706,1,5,0,0,0,0,0,0,1,0,"0000001"
113831707,1,4,0,0,0,0,0,0,1,0,"0000001"
113831708,1,4,0,0,0,0,0,0,1,0,"0000001"
113831709,1,5,0,0,0,0,0,0,1,0,"0000001"
113831710,1,4,0,0,0,0,0,0,1,0,"0000001"
113831711,4,4,0,0,0,0,0,0,1,0,"0000001"
113831712,1,5,0,0,0,0,0,0,1,0,"0000001"
113831713,1,5,0,0,0,0,0,0,1,0,"0000001"
113831714,1,4,0,0,0,0,0,0,1,0,"0000001"
113831715,1,4,0,0,0,0,0,0,1,0,"0000001"
113831716,1,4,0,0,0,0,0,0,1,0,"0000001"
113831717,1,5,0,0,0,0,0,0,1,0,"0000001"
113831718,1,4,0,0,0,0,0,0,1,0,"0000001"
113831719,1,5,0,0,0,0,0,0,1,0,"0000001"
113831720,1,4,0,0,0,0,0,0,1,0,"0000001"
113831721,1,4,0,0,0,0,0,0,1,0,"0000001"
113831722,1,4,0,0,0,0,0,0,1,0,"0000001"
113831723,1,5,0,0,0,0,0,0,1,0,"0000001"
113831724,4,5,0,0,0,0,0,0,1,0,"0000001"
113831725,1,4,0,0,0,0,0,0,1,0,"0000001"
113831726,1,4,0,0,0,0,0,0,1,0,"0000001"
113831727,1,5,0,0,0,0,0,0,1,0,"0000001"
113831728,1,4,0,0,0,0,0,0,1,0,"0000001"
113831729,1,5,0,0,0,0,0,0,1,0,"0000001"
113831730,1,5,0,0,0,0,0,0,1,0,"0000001"
113831731,1,4,0,0,0,0,0,0,1,0,"0000001"
113831732,1,4,0,0,0,0,0,0,1,0,"0000001"
113831733,1,4,0,0,0,0,0,0,1,0,"0000001"
113831734,1,5,0,0,0,0,0,0,1,0,"0000001"
113831735,1,5,0,0,0,0,0,0,1,0,"0000001"
113831736,1,4,0,0,0,0,0,0,1,0,"0000001"
113831737,1,5,0,0,0,0,0,0,1,0,"0000001"
113831738,1,5,0,0,0,0,0,0,1,0,"0000001"
113831739,1,5,0,0,0,0,0,0,1,0,"0000001"
113831740,1,5,0,0,0,0,0,0,1,0,"0000001"
113831741,1,5,0,0,0,0,0,0,1,0,"0000001"
113831742,1,5,0,0,0,0,0,0,1,0,"0000001"
113831743,1,4,0,0,0,0,0,0,1,0,"0000001"
113831744,1,4,0,0,0,0,0,0,1,0,"0000001"
113831745,1,5,0,0,0,0,0,0,1,0,"0000001"
113831746,1,4,0,0,0,0,0,0,1,0,"0000001"
113831747,4,5,0,0,0,0,0,0,1,0,"0000001"
113831748,1,5,0,0,0,0,0,0,1,0,"0000001"
113831749,1,5,0,0,0,0,0,0,1,0,"0000001"
113831750,4,5,0,0,0,0,0,0,1,0,"0000001"
113831751,1,4,0,0,0,0,0,0,1,0,"0000001"
113831752,1,5,0,0,0,0,0,0,1,0,"0000001"
113831753,4,5,0,0,0,0,0,0,1,0,"0000001"
113831754,1,5,0,0,0,0,0,0,1,0,"0000001"
113831755,1,5,0,0,0,0,0,0,1,0,"0000001"
113831756,1,5,0,0,0,0,0,0,1,0,"0000001"
113831757,1,4,0,0,0,0,0,0,1,0,"0000001"
113831758,1,4,0,0,0,0,0,0,1,0,"0000001"
113831759,1,5,0,0,0,0,0,0,1,0,"0000001"
113831760,1,5,0,0,0,0,0,0,1,0,"0000001"
113831761,1,5,0,0,0,0,0,0,1,0,"0000001"
113831762,1,4,0,0,0,0,0,0,1,0,"0000001"
113831763,1,5,0,0,0,0,0,0,1,0,"0000001"
113831764,4,5,0,0,0,0,0,0,1,0,"0000001"
113831765,1,4,0,0,0,0,0,0,1,0,"0000001"
113831766,1,4,0,0,0,0,0,0,1,0,"0000001"
113831767,1,5,0,0,0,0,0,0,1,0,"0000001"
113831768,1,5,0,0,0,0,0,0,1,0,"0000001"
113831769,1,5,0,0,0,0,0,0,1,0,"0000001"
113831770,1,5,0,0,0,0,0,0,1,0,"0000001"
113831771,1,4,0,0,0,0,0,0,1,0,"0000001"
113831772,1,5,0,0,0,0,0,0,1,0,"0000001"
113831773,1,5,0,0,0,0,0,0,1,0,"0000001"
113831774,1,5,0,0,0,0,0,0,1,0,"0000001"
113831775,1,4,0,0,0,0,0,0,1,0,"0000001"
113831776,1,4,0,0,0,0,0,0,1,0,"0000001"
113831777,1,4,0,0,0,0,0,0,1,0,"0000001"
113831778,1,4,0,0,0,0,0,0,1,0,"0000001"
113831779,1,4,0,0,0,0,0,0,1,0,"0000001"
113831780,1,5,0,0,0,0,0,0,1,0,"0000001"
113831781,1,5,0,0,0,0,0,0,1,0,"0000001"
113831782,1,5,0,0,0,0,0,0,1,0,"0000001"
113831783,1,4,0,0,0,0,0,0,1,0,"0000001"
113831784,1,5,0,0,0,0,0,0,1,0,"0000001"
113831785,1,5,0,0,0,0,0,0,1,0,"0000001"
113831786,1,4,0,0,0,0,0,0,1,0,"0000001"
113831787,1,5,0,0,0,0,0,0,1,0,"0000001"
113831788,1,5,0,0,0,0,0,0,1,0,"0000001"
113831789,1,5,0,0,0,0,0,0,1,0,"0000001"
113831790,1,4,0,0,0,0,0,0,1,0,"0000001"
113831791,1,4,0,0,0,0,0,0,1,0,"0000001"
113831792,1,5,0,0,0,0,0,0,1,0,"0000001"
113831793,1,5,0,0,0,0,0,0,1,0,"0000001"
113831794,1,4,0,0,0,0,0,0,1,0,"0000001"
113831795,1,4,0,0,0,0,0,0,1,0,"0000001"
113831796,1,5,0,0,0,0,0,0,1,0,"0000001"
113831797,1,4,0,0,0,0,0,0,1,0,"0000001"
113831798,4,4,0,0,0,0,0,0,1,0,"0000001"
113831799,1,5,0,0,0,0,0,0,1,0,"0000001"
113831800,1,4,0,0,0,0,0,0,1,0,"0000001"
113842001,1,4,0,0,0,0,0,0,1,0,"0000001"
113842002,1,4,0,0,0,0,0,0,1,0,"0000001"
113842003,1,5,0,0,0,0,0,0,1,0,"0000001"
113842004,1,5,0,0,0,0,0,0,1,0,"0000001"
113842005,1,4,0,0,0,0,0,0,1,0,"0000001"
113842006,1,5,0,0,0,0,0,0,1,0,"0000001"
113842007,1,5,0,0,0,0,0,0,1,0,"0000001"
113842008,1,4,0,0,0,0,0,0,1,0,"0000001"
113842009,1,5,0,0,0,0,0,0,1,0,"0000001"
113842010,1,5,0,0,0,0,0,0,1,0,"0000001"
113842011,1,4,0,0,0,0,0,0,1,0,"0000001"
113842012,1,5,0,0,0,0,0,0,1,0,"0000001"
113842013,1,4,0,0,0,0,0,0,1,0,"0000001"
113842014,1,4,0,0,0,0,0,0,1,0,"0000001"
113842015,1,5,0,0,0,0,0,0,1,0,"0000001"
113842016,1,5,0,0,0,0,0,0,1,0,"0000001"
113842017,1,5,0,0,0,0,0,0,1,0,"0000001"
113842018,1,4,0,0,0,0,0,0,1,0,"0000001"
113842019,1,4,0,0,0,0,0,0,1,0,"0000001"
113842020,1,5,0,0,0,0,0,0,1,0,"0000001"
113842021,1,4,0,0,0,0,0,0,1,0,"0000001"
113842022,1,5,0,0,0,0,0,0,1,0,"0000001"
113842023,1,4,0,0,0,0,0,0,1,0,"0000001"
113842024,1,4,0,0,0,0,0,0,1,0,"0000001"
113842025,1,4,0,0,0,0,0,0,1,0,"0000001"
113842026,1,4,0,0,0,0,0,0,1,0,"0000001"
113842027,1,4,0,0,0,0,0,0,1,0,"0000001"
113842028,1,5,0,0,0,0,0,0,1,0,"0000001"
113842029,1,4,0,0,0,0,0,0,1,0,"0000001"
113842030,1,4,0,0,0,0,0,0,1,0,"0000001"
113842031,1,4,0,0,0,0,0,0,1,0,"0000001"
113842032,1,4,0,0,0,0,0,0,1,0,"0000001"
113842033,1,4,0,0,0,0,0,0,1,0,"0000001"
113842034,1,5,0,0,0,0,0,0,1,0,"0000001"
113842035,1,5,0,0,0,0,0,0,1,0,"0000001"
113842036,1,4,0,0,0,0,0,0,1,0,"0000001"
113842037,1,5,0,0,0,0,0,0,1,0,"0000001"
113842038,1,4,0,0,0,0,0,0,1,0,"0000001"
113842039,1,4,0,0,0,0,0,0,1,0,"0000001"
113842040,1,4,0,0,0,0,0,0,1,0,"0000001"
113842041,1,4,0,0,0,0,0,0,1,0,"0000001"
113842042,1,5,0,0,0,0,0,0,1,0,"0000001"
113842043,1,5,0,0,0,0,0,0,1,0,"0000001"
113842044,1,4,0,0,0,0,0,0,1,0,"0000001"
113842045,1,5,0,0,0,0,0,0,1,0,"0000001"
113842046,1,4,0,0,0,0,0,0,1,0,"0000001"
113842047,1,5,0,0,0,0,0,0,1,0,"0000001"
113842048,1,5,0,0,0,0,0,0,1,0,"0000001"
113842049,1,4,0,0,0,0,0,0,1,0,"0000001"
113842050,1,5,0,0,0,0,0,0,1,0,"0000001"
113842051,1,5,0,0,0,0,0,0,1,0,"0000001"
113842052,1,4,0,0,0,0,0,0,1,0,"0000001"
113842053,1,5,0,0,0,0,0,0,1,0,"0000001"
113842054,1,5,0,0,0,0,0,0,1,0,"0000001"
113842055,1,5,0,0,0,0,0,0,1,0,"0000001"
113842056,1,5,0,0,0,0,0,0,1,0,"0000001"
113842057,1,4,0,0,0,0,0,0,1,0,"0000001"
113842058,1,4,0,0,0,0,0,0,1,0,"0000001"
113842059,1,4,0,0,0,0,0,0,1,0,"0000001"
113842060,1,4,0,0,0,0,0,0,1,0,"0000001"
113842061,1,5,0,0,0,0,0,0,1,0,"0000001"
113842062,1,5,0,0,0,0,0,0,1,0,"0000001"
113842063,1,5,0,0,0,0,0,0,1,0,"0000001"
113842064,1,4,0,0,0,0,0,0,1,0,"0000001"
113842065,1,5,0,0,0,0,0,0,1,0,"0000001"
113842066,1,4,0,0,0,0,0,0,1,0,"0000001"
113842067,1,4,0,0,0,0,0,0,1,0,"0000001"
113842068,1,5,0,0,0,0,0,0,1,0,"0000001"
113842069,1,5,0,0,0,0,0,0,1,0,"0000001"
113842070,1,5,0,0,0,0,0,0,1,0,"0000001"
113842071,1,5,0,0,0,0,0,0,1,0,"0000001"
113842072,1,4,0,0,0,0,0,0,1,0,"0000001"
113842073,1,5,0,0,0,0,0,0,1,0,"0000001"
113842074,1,5,0,0,0,0,0,0,1,0,"0000001"
113842075,1,5,0,0,0,0,0,0,1,0,"0000001"
113842076,1,5,0,0,0,0,0,0,1,0,"0000001"
113842077,1,5,0,0,0,0,0,0,1,0,"0000001"
113842078,1,5,0,0,0,0,0,0,1,0,"0000001"
113842079,1,5,0,0,0,0,0,0,1,0,"0000001"
113842080,1,5,0,0,0,0,0,0,1,0,"0000001"
113842081,1,4,0,0,0,0,0,0,1,0,"0000001"
113842082,1,5,0,0,0,0,0,0,1,0,"0000001"
113842083,1,5,0,0,0,0,0,0,1,0,"0000001"
113842084,1,4,0,0,0,0,0,0,1,0,"0000001"
113842085,1,4,0,0,0,0,0,0,1,0,"0000001"
113842086,1,4,0,0,0,0,0,0,1,0,"0000001"
113842087,1,5,0,0,0,0,0,0,1,0,"0000001"
113842088,1,5,0,0,0,0,0,0,1,0,"0000001"
113842089,1,5,0,0,0,0,0,0,1,0,"0000001"
113842090,1,5,0,0,0,0,0,0,1,0,"0000001"
113842091,1,5,0,0,0,0,0,0,1,0,"0000001"
113842092,1,0,0,0,0,0,0,0,1,0,"0000001"
113842093,1,5,0,0,0,0,0,0,1,0,"0000001"
113842094,1,5,0,0,0,0,0,0,1,0,"0000001"
113842095,1,5,0,0,0,0,0,0,1,0,"0000001"
113842096,1,5,0,0,0,0,0,0,1,0,"0000001"
113842097,1,4,0,0,0,0,0,0,1,0,"0000001"
113842098,1,5,0,0,0,0,0,0,1,0,"0000001"
113842099,1,5,0,0,0,0,0,0,1,0,"0000001"
113842100,1,4,0,0,0,0,0,0,1,0,"0000001"
113842101,4,4,0,0,0,0,0,0,1,0,"0000001"
113842102,4,5,0,0,0,0,0,0,1,0,"0000001"
113842103,1,5,0,0,0,0,0,0,1,0,"0000001"
113842104,4,5,0,0,0,0,0,0,1,0,"0000001"
113842105,1,5,0,0,0,0,0,0,1,0,"0000001"
113842106,1,5,0,0,0,0,0,0,1,0,"0000001"
113842107,1,5,0,0,0,0,0,0,1,0,"0000001"
