"","band","sex","age","ch"
"8136",113831615,5,1,"0000001"
"8137",113831616,5,1,"0000001"
"8138",113831617,4,1,"0000001"
"8139",113831618,4,1,"0000001"
"8140",113831619,5,1,"0000001"
"8141",113831620,5,1,"0000001"
"8142",113831621,4,1,"0000001"
"8143",113831622,5,1,"0000001"
"8144",113831623,4,1,"0000001"
"8145",113831624,5,1,"0000001"
"8146",113831625,4,1,"0000001"
"8147",113831626,4,1,"0000001"
"8148",113831627,5,1,"0000001"
"8149",113831628,4,1,"0000001"
"8150",113831629,5,1,"0000001"
"8151",113831630,5,1,"0000001"
"8152",113831631,4,4,"0000001"
"8153",113831632,5,1,"0000001"
"8154",113831633,4,1,"0000001"
"8155",113831634,5,1,"0000001"
"8156",113831635,5,1,"0000001"
"8157",113831636,5,1,"0000001"
"8158",113831637,5,1,"0000001"
"8159",113831638,4,1,"0000001"
"8160",113831639,4,1,"0000001"
"8161",113831640,5,1,"0000001"
"8162",113831641,5,1,"0000001"
"8163",113831642,4,1,"0000001"
"8164",113831643,4,1,"0000001"
"8165",113831644,5,1,"0000001"
"8166",113831645,5,1,"0000001"
"8167",113831646,4,1,"0000001"
"8168",113831647,4,1,"0000001"
"8169",113831648,4,1,"0000001"
"8170",113831649,4,1,"0000001"
"8171",113831650,4,1,"0000001"
"8172",113831651,5,1,"0000001"
"8173",113831652,4,1,"0000001"
"8174",113831653,5,1,"0000001"
"8175",113831654,5,1,"0000001"
"8176",113831655,5,1,"0000001"
"8177",113831656,4,1,"0000001"
"8178",113831657,5,1,"0000001"
"8179",113831658,5,1,"0000001"
"8180",113831659,5,1,"0000001"
"8181",113831660,5,1,"0000001"
"8182",113831661,4,1,"0000001"
"8183",113831662,5,1,"0000001"
"8184",113831663,5,1,"0000001"
"8185",113831664,4,1,"0000001"
"8186",113831665,5,1,"0000001"
"8187",113831666,5,1,"0000001"
"8188",113831667,5,1,"0000001"
"8189",113831668,4,1,"0000001"
"8190",113831669,4,1,"0000001"
"8191",113831670,5,1,"0000001"
"8192",113831671,4,1,"0000001"
"8193",113831672,4,1,"0000001"
"8194",113831673,4,1,"0000001"
"8195",113831674,5,1,"0000001"
"8196",113831675,4,1,"0000001"
"8197",113831676,4,1,"0000001"
"8198",113831677,5,1,"0000001"
"8199",113831678,4,1,"0000001"
"8200",113831679,5,1,"0000001"
"8201",113831680,5,1,"0000001"
"8202",113831681,4,1,"0000001"
"8203",113831682,4,1,"0000001"
"8204",113831683,5,1,"0000001"
"8205",113831684,5,1,"0000001"
"8206",113831685,4,1,"0000001"
"8207",113831686,4,1,"0000001"
"8208",113831687,5,1,"0000001"
"8209",113831688,4,1,"0000001"
"8210",113831689,4,1,"0000001"
"8211",113831690,5,1,"0000001"
"8212",113831691,5,1,"0000001"
"8213",113831692,4,1,"0000001"
"8214",113831693,4,1,"0000001"
"8215",113831694,5,1,"0000001"
"8216",113831695,4,1,"0000001"
"8217",113831696,5,1,"0000001"
"8218",113831697,4,4,"0000001"
"8219",113831698,5,4,"0000001"
"8220",113831699,4,1,"0000001"
"8221",113831700,4,1,"0000001"
"8222",113831701,5,1,"0000001"
"8223",113831702,4,1,"0000001"
"8224",113831703,4,1,"0000001"
"8225",113831704,5,1,"0000001"
"8226",113831705,4,1,"0000001"
"8227",113831706,5,1,"0000001"
"8228",113831707,4,1,"0000001"
"8229",113831708,4,1,"0000001"
"8230",113831709,5,1,"0000001"
"8231",113831710,4,1,"0000001"
"8232",113831711,4,4,"0000001"
"8233",113831712,5,1,"0000001"
"8234",113831713,5,1,"0000001"
"8235",113831714,4,1,"0000001"
"8236",113831715,4,1,"0000001"
"8237",113831716,4,1,"0000001"
"8238",113831717,5,1,"0000001"
"8239",113831718,4,1,"0000001"
"8240",113831719,5,1,"0000001"
"8241",113831720,4,1,"0000001"
"8242",113831721,4,1,"0000001"
"8243",113831722,4,1,"0000001"
"8244",113831723,5,1,"0000001"
"8245",113831724,5,4,"0000001"
"8246",113831725,4,1,"0000001"
"8247",113831726,4,1,"0000001"
"8248",113831727,5,1,"0000001"
"8249",113831728,4,1,"0000001"
"8250",113831729,5,1,"0000001"
"8251",113831730,5,1,"0000001"
"8252",113831731,4,1,"0000001"
"8253",113831732,4,1,"0000001"
"8254",113831733,4,1,"0000001"
"8255",113831734,5,1,"0000001"
"8256",113831735,5,1,"0000001"
"8257",113831736,4,1,"0000001"
"8258",113831737,5,1,"0000001"
"8259",113831738,5,1,"0000001"
"8260",113831739,5,1,"0000001"
"8261",113831740,5,1,"0000001"
"8262",113831741,5,1,"0000001"
"8263",113831742,5,1,"0000001"
"8264",113831743,4,1,"0000001"
"8265",113831744,4,1,"0000001"
"8266",113831745,5,1,"0000001"
"8267",113831746,4,1,"0000001"
"8268",113831747,5,4,"0000001"
"8269",113831748,5,1,"0000001"
"8270",113831749,5,1,"0000001"
"8271",113831750,5,4,"0000001"
"8272",113831751,4,1,"0000001"
"8273",113831752,5,1,"0000001"
"8274",113831753,5,4,"0000001"
"8275",113831754,5,1,"0000001"
"8276",113831755,5,1,"0000001"
"8277",113831756,5,1,"0000001"
"8278",113831757,4,1,"0000001"
"8279",113831758,4,1,"0000001"
"8280",113831759,5,1,"0000001"
"8281",113831760,5,1,"0000001"
"8282",113831761,5,1,"0000001"
"8283",113831762,4,1,"0000001"
"8284",113831763,5,1,"0000001"
"8285",113831764,5,4,"0000001"
"8286",113831765,4,1,"0000001"
"8287",113831766,4,1,"0000001"
"8288",113831767,5,1,"0000001"
"8289",113831768,5,1,"0000001"
"8290",113831769,5,1,"0000001"
"8291",113831770,5,1,"0000001"
"8292",113831771,4,1,"0000001"
"8293",113831772,5,1,"0000001"
"8294",113831773,5,1,"0000001"
"8295",113831774,5,1,"0000001"
"8296",113831775,4,1,"0000001"
"8297",113831776,4,1,"0000001"
"8298",113831777,4,1,"0000001"
"8299",113831778,4,1,"0000001"
"8300",113831779,4,1,"0000001"
"8301",113831780,5,1,"0000001"
"8302",113831781,5,1,"0000001"
"8303",113831782,5,1,"0000001"
"8304",113831783,4,1,"0000001"
"8305",113831784,5,1,"0000001"
"8306",113831785,5,1,"0000001"
"8307",113831786,4,1,"0000001"
"8308",113831787,5,1,"0000001"
"8309",113831788,5,1,"0000001"
"8310",113831789,5,1,"0000001"
"8311",113831790,4,1,"0000001"
"8312",113831791,4,1,"0000001"
"8313",113831792,5,1,"0000001"
"8314",113831793,5,1,"0000001"
"8315",113831794,4,1,"0000001"
"8316",113831795,4,1,"0000001"
"8317",113831796,5,1,"0000001"
"8318",113831797,4,1,"0000001"
"8319",113831798,4,4,"0000001"
"8320",113831799,5,1,"0000001"
"8321",113831800,4,1,"0000001"
"8322",113842001,4,1,"0000001"
"8323",113842002,4,1,"0000001"
"8324",113842003,5,1,"0000001"
"8325",113842004,5,1,"0000001"
"8326",113842005,4,1,"0000001"
"8327",113842006,5,1,"0000001"
"8328",113842007,5,1,"0000001"
"8329",113842008,4,1,"0000001"
"8330",113842009,5,1,"0000001"
"8331",113842010,5,1,"0000001"
"8332",113842011,4,1,"0000001"
"8333",113842012,5,1,"0000001"
"8334",113842013,4,1,"0000001"
"8335",113842014,4,1,"0000001"
"8336",113842015,5,1,"0000001"
"8337",113842016,5,1,"0000001"
"8338",113842017,5,1,"0000001"
"8339",113842018,4,1,"0000001"
"8340",113842019,4,1,"0000001"
"8341",113842020,5,1,"0000001"
"8342",113842021,4,1,"0000001"
"8343",113842022,5,1,"0000001"
"8344",113842023,4,1,"0000001"
"8345",113842024,4,1,"0000001"
"8346",113842025,4,1,"0000001"
"8347",113842026,4,1,"0000001"
"8348",113842027,4,1,"0000001"
"8349",113842028,5,1,"0000001"
"8350",113842029,4,1,"0000001"
"8351",113842030,4,1,"0000001"
"8352",113842031,4,1,"0000001"
"8353",113842032,4,1,"0000001"
"8354",113842033,4,1,"0000001"
"8355",113842034,5,1,"0000001"
"8356",113842035,5,1,"0000001"
"8357",113842036,4,1,"0000001"
"8358",113842037,5,1,"0000001"
"8359",113842038,4,1,"0000001"
"8360",113842039,4,1,"0000001"
"8361",113842040,4,1,"0000001"
"8362",113842041,4,1,"0000001"
"8363",113842042,5,1,"0000001"
"8364",113842043,5,1,"0000001"
"8365",113842044,4,1,"0000001"
"8366",113842045,5,1,"0000001"
"8367",113842046,4,1,"0000001"
"8368",113842047,5,1,"0000001"
"8369",113842048,5,1,"0000001"
"8370",113842049,4,1,"0000001"
"8371",113842050,5,1,"0000001"
"8372",113842051,5,1,"0000001"
"8373",113842052,4,1,"0000001"
"8374",113842053,5,1,"0000001"
"8375",113842054,5,1,"0000001"
"8376",113842055,5,1,"0000001"
"8377",113842056,5,1,"0000001"
"8378",113842057,4,1,"0000001"
"8379",113842058,4,1,"0000001"
"8380",113842059,4,1,"0000001"
"8381",113842060,4,1,"0000001"
"8382",113842061,5,1,"0000001"
"8383",113842062,5,1,"0000001"
"8384",113842063,5,1,"0000001"
"8385",113842064,4,1,"0000001"
"8386",113842065,5,1,"0000001"
"8387",113842066,4,1,"0000001"
"8388",113842067,4,1,"0000001"
"8389",113842068,5,1,"0000001"
"8390",113842069,5,1,"0000001"
"8391",113842070,5,1,"0000001"
"8392",113842071,5,1,"0000001"
"8393",113842072,4,1,"0000001"
"8394",113842073,5,1,"0000001"
"8395",113842074,5,1,"0000001"
"8396",113842075,5,1,"0000001"
"8397",113842076,5,1,"0000001"
"8398",113842077,5,1,"0000001"
"8399",113842078,5,1,"0000001"
"8400",113842079,5,1,"0000001"
"8401",113842080,5,1,"0000001"
"8402",113842081,4,1,"0000001"
"8403",113842082,5,1,"0000001"
"8404",113842083,5,1,"0000001"
"8405",113842084,4,1,"0000001"
"8406",113842085,4,1,"0000001"
"8407",113842086,4,1,"0000001"
"8408",113842087,5,1,"0000001"
"8409",113842088,5,1,"0000001"
"8410",113842089,5,1,"0000001"
"8411",113842090,5,1,"0000001"
"8412",113842091,5,1,"0000001"
"8413",113842092,0,1,"0000001"
"8414",113842093,5,1,"0000001"
"8415",113842094,5,1,"0000001"
"8416",113842095,5,1,"0000001"
"8417",113842096,5,1,"0000001"
"8418",113842097,4,1,"0000001"
"8419",113842098,5,1,"0000001"
"8420",113842099,5,1,"0000001"
"8421",113842100,4,1,"0000001"
"8422",113842101,4,4,"0000001"
"8423",113842102,5,4,"0000001"
"8424",113842103,5,1,"0000001"
"8425",113842104,5,4,"0000001"
"8426",113842105,5,1,"0000001"
"8427",113842106,5,1,"0000001"
"8428",113842107,5,1,"0000001"
"8429",113842108,4,1,"0000001"
"8430",113842109,4,1,"0000001"
"8431",113842110,5,4,"0000001"
"8432",113842111,5,1,"0000001"
"8433",113842112,4,1,"0000001"
"8434",113842113,4,4,"0000001"
"8435",113842114,5,1,"0000001"
"8436",113842115,4,1,"0000001"
"8437",113842116,4,1,"0000001"
"8438",113842117,5,1,"0000001"
"8439",113842118,4,1,"0000001"
"8440",113842119,5,4,"0000001"
"8441",113842120,5,1,"0000001"
"8442",113842121,4,1,"0000001"
"8443",113842122,5,4,"0000001"
"8444",113842123,5,4,"0000001"
"8445",113842124,4,4,"0000001"
"8446",113842125,4,1,"0000001"
"8447",113842126,4,1,"0000001"
"8448",113842127,5,4,"0000001"
"8449",113842128,5,4,"0000001"
"8450",113842129,5,4,"0000001"
"8451",113842130,5,4,"0000001"
"8452",113842131,5,4,"0000001"
"8453",113842132,5,1,"0000001"
"8454",113842133,5,4,"0000001"
"8455",113842134,0,4,"0000001"
"8456",113842135,4,4,"0000001"
"8457",113842136,5,4,"0000001"
"8458",113842137,4,4,"0000001"
"8459",113842138,5,4,"0000001"
"8460",113842139,5,4,"0000001"
"8461",113842140,4,4,"0000001"
"8462",113842141,4,4,"0000001"
"8463",113842142,4,4,"0000001"
"8464",113842143,5,4,"0000001"
"8465",113842144,4,4,"0000001"
"8466",113842145,4,1,"0000001"
"8467",113842146,0,4,"0000001"
"8468",113842147,4,1,"0000001"
"8469",113842148,4,1,"0000001"
"8470",113842149,5,1,"0000001"
"8471",113842150,5,1,"0000001"
"8472",113842151,4,4,"0000001"
"8473",113842152,4,1,"0000001"
"8474",113842153,5,4,"0000001"
"8475",113842154,4,1,"0000001"
"8476",113842155,4,1,"0000001"
"8477",113842156,4,4,"0000001"
"8478",113842157,5,1,"0000001"
"8479",113842158,5,1,"0000001"
"8480",113842159,4,1,"0000001"
"8481",113842160,5,1,"0000001"
"8482",113842161,5,1,"0000001"
"8483",113842162,4,1,"0000001"
"8484",113842163,5,1,"0000001"
"8485",113842164,4,4,"0000001"
"8486",113842165,4,1,"0000001"
"8487",113842166,4,1,"0000001"
"8488",113842167,4,1,"0000001"
"8489",113842168,5,4,"0000001"
"8490",113842169,4,1,"0000001"
"8491",113842170,5,1,"0000001"
"8492",113842171,5,1,"0000001"
"8493",113842172,5,1,"0000001"
"8494",113842173,5,1,"0000001"
"8495",113842174,5,1,"0000001"
"8496",113842175,4,1,"0000001"
"8497",113842176,5,1,"0000001"
"8498",113842177,5,4,"0000001"
"8499",113842178,5,1,"0000001"
"8500",113842179,5,4,"0000001"
"8501",113842180,5,4,"0000001"
"8502",113842181,5,4,"0000001"
"8503",113842182,5,4,"0000001"
"8504",113842183,5,4,"0000001"
"8505",113842184,5,4,"0000001"
"8506",113842185,4,4,"0000001"
"8507",113842186,5,1,"0000001"
"8508",113842187,4,1,"0000001"
"8509",113842188,4,4,"0000001"
"8510",113842189,4,4,"0000001"
"8511",113842190,4,4,"0000001"
"8512",113842191,5,1,"0000001"
"8513",113842192,5,4,"0000001"
"8514",113842193,5,1,"0000001"
"8515",113842194,5,1,"0000001"
"8516",113842195,5,4,"0000001"
"8517",113842196,5,4,"0000001"
"8518",113842197,5,1,"0000001"
"8519",113842198,5,1,"0000001"
"8520",113842199,5,4,"0000001"
"8521",113842200,5,4,"0000001"
"8522",113842201,5,4,"0000001"
"8523",113842202,5,4,"0000001"
"8524",113842203,5,4,"0000001"
"8525",113842204,4,4,"0000001"
"8526",113842205,5,1,"0000001"
"8527",113842206,4,4,"0000001"
"8528",113842207,5,4,"0000001"
"8529",113842208,5,4,"0000001"
"8530",113842209,5,4,"0000001"
"8531",113842210,5,4,"0000001"
"8532",113842211,5,1,"0000001"
"8533",113842212,5,4,"0000001"
"8534",113842213,5,4,"0000001"
"8535",113842214,5,4,"0000001"
"8536",113842215,4,1,"0000001"
"8537",113842216,4,1,"0000001"
"8538",113842217,4,1,"0000001"
"8539",113842218,4,1,"0000001"
"8540",113842219,5,4,"0000001"
"8541",113842220,5,4,"0000001"
"8542",113842221,5,4,"0000001"
"8543",113842222,4,1,"0000001"
"8544",113842223,5,1,"0000001"
"8545",113842224,5,4,"0000001"
"8546",113842225,5,1,"0000001"
"8547",113842226,4,1,"0000001"
"8548",113842227,5,1,"0000001"
"8549",113842228,4,1,"0000001"
"8550",113842229,4,1,"0000001"
"8551",113842230,5,4,"0000001"
"8552",113842231,4,1,"0000001"
"8553",113842232,4,4,"0000001"
"8554",113842233,4,1,"0000001"
"8555",113842234,4,1,"0000001"
"8556",113842235,5,1,"0000001"
"8557",113842236,4,1,"0000001"
"8558",113842237,4,1,"0000001"
"8559",113842238,4,1,"0000001"
"8560",113842239,4,1,"0000001"
"8561",113842240,5,1,"0000001"
"8562",113842241,5,1,"0000001"
"8563",113842242,4,1,"0000001"
"8564",113842243,4,4,"0000001"
"8565",113842244,5,1,"0000001"
"8566",113842245,4,1,"0000001"
"8567",113842246,5,4,"0000001"
"8568",113842247,4,4,"0000001"
"8569",113842248,5,4,"0000001"
"8570",113842249,4,1,"0000001"
"8571",113842250,4,1,"0000001"
"8572",113842251,5,4,"0000001"
"8573",113842252,4,1,"0000001"
"8574",113842253,5,4,"0000001"
"8575",113842254,4,4,"0000001"
"8576",113842255,5,1,"0000001"
"8577",113842256,5,4,"0000001"
"8578",113842257,5,4,"0000001"
"8579",113842258,4,4,"0000001"
"8580",113842259,4,1,"0000001"
"8581",113842260,4,1,"0000001"
"8582",113842261,4,1,"0000001"
"8583",113842262,5,4,"0000001"
"8584",113842263,5,1,"0000001"
"8585",113842264,5,4,"0000001"
"8586",113842265,5,1,"0000001"
"8587",113842266,4,1,"0000001"
"8588",113842267,5,4,"0000001"
"8589",113842268,5,4,"0000001"
"8590",113842269,5,4,"0000001"
"8591",113842301,5,1,"0000001"
"8592",113842302,4,1,"0000001"
"8593",113842303,5,1,"0000001"
"8594",113842304,5,1,"0000001"
"8595",113842305,5,1,"0000001"
"8596",113842306,4,1,"0000001"
"8597",113842307,5,1,"0000001"
"8598",113842308,5,1,"0000001"
"8599",113842309,4,1,"0000001"
"8600",113842310,4,1,"0000001"
"8601",113842311,4,1,"0000001"
"8602",113842312,5,1,"0000001"
"8603",113842313,4,1,"0000001"
"8604",113842314,5,1,"0000001"
"8605",113842315,5,1,"0000001"
"8606",113842316,4,1,"0000001"
"8607",113842317,4,1,"0000001"
"8608",113842318,4,1,"0000001"
"8609",113842319,4,1,"0000001"
"8610",113842320,4,1,"0000001"
"8611",113842321,4,1,"0000001"
"8612",113842322,5,1,"0000001"
"8613",113842323,5,1,"0000001"
"8614",113842324,4,1,"0000001"
"8615",113842325,5,1,"0000001"
"8616",113842326,5,1,"0000001"
"8617",113842327,4,1,"0000001"
"8618",113842328,5,1,"0000001"
"8619",113842329,5,1,"0000001"
"8620",113842330,5,1,"0000001"
"8621",113842331,4,1,"0000001"
"8622",113842332,4,1,"0000001"
"8623",113842333,5,1,"0000001"
"8624",113842334,5,1,"0000001"
"8625",113842335,4,4,"0000001"
"8626",113842336,5,1,"0000001"
"8627",113842337,4,1,"0000001"
"8628",113842338,5,1,"0000001"
"8629",113842339,4,1,"0000001"
"8630",113842340,5,1,"0000001"
"8631",113842341,5,1,"0000001"
"8632",113842342,5,1,"0000001"
"8633",113842343,4,1,"0000001"
"8634",113842344,5,1,"0000001"
"8635",113842345,5,1,"0000001"
"8636",113842346,5,1,"0000001"
"8637",113842347,4,1,"0000001"
"8638",113842348,5,4,"0000001"
"8639",113842349,4,1,"0000001"
"8640",113842350,5,1,"0000001"
"8641",113842351,5,1,"0000001"
"8642",113842352,4,1,"0000001"
"8643",113842353,4,1,"0000001"
"8644",113842354,4,1,"0000001"
"8645",113842355,4,1,"0000001"
"8646",113842356,5,1,"0000001"
"8647",113842357,4,1,"0000001"
"8648",113842358,4,4,"0000001"
"8649",113842359,5,1,"0000001"
"8650",113842360,4,1,"0000001"
"8651",113842361,4,1,"0000001"
"8652",113842362,5,1,"0000001"
"8653",113842363,5,1,"0000001"
"8654",113842364,5,1,"0000001"
"8655",113842365,4,1,"0000001"
"8656",113842366,5,1,"0000001"
"8657",113842367,5,1,"0000001"
"8658",113842368,4,1,"0000001"
"8659",113842369,5,1,"0000001"
"8660",113842370,4,1,"0000001"
"8661",113842371,4,1,"0000001"
"8662",113842372,4,1,"0000001"
"8663",113842373,4,1,"0000001"
"8664",113842374,5,1,"0000001"
"8665",113842375,5,1,"0000001"
"8666",113842376,4,1,"0000001"
"8667",113842377,5,1,"0000001"
"8668",113842378,5,1,"0000001"
"8669",113842379,4,1,"0000001"
"8670",113842380,5,1,"0000001"
"8671",113842381,4,1,"0000001"
"8672",113842382,4,1,"0000001"
"8673",113842383,4,1,"0000001"
"8674",113842384,4,1,"0000001"
"8675",113842385,4,1,"0000001"
"8676",113842386,5,1,"0000001"
"8677",113842387,4,4,"0000001"
"8678",113842388,4,1,"0000001"
"8679",113842389,4,1,"0000001"
"8680",113842390,4,1,"0000001"
"8681",113842391,4,1,"0000001"
"8682",113842392,5,1,"0000001"
"8683",113842393,4,1,"0000001"
"8684",113842394,4,1,"0000001"
"8685",113842395,4,1,"0000001"
"8686",113842396,4,1,"0000001"
"8687",113842397,5,1,"0000001"
"8688",113842398,4,1,"0000001"
"8689",113842399,5,1,"0000001"
"8690",113842400,4,1,"0000001"
"8691",113842401,5,1,"0000001"
"8692",113842402,5,1,"0000001"
"8693",113842403,5,1,"0000001"
"8694",113842404,4,1,"0000001"
"8695",113842405,4,1,"0000001"
"8696",113842406,4,1,"0000001"
"8697",113842407,4,1,"0000001"
"8698",113842408,5,1,"0000001"
"8699",113842409,5,1,"0000001"
"8700",113842410,4,1,"0000001"
"8701",113842411,4,4,"0000001"
"8702",113842412,5,1,"0000001"
"8703",113842413,4,1,"0000001"
"8704",113842414,4,1,"0000001"
"8705",113842415,5,1,"0000001"
"8706",113842416,4,1,"0000001"
"8707",113842417,4,1,"0000001"
"8708",113842418,4,4,"0000001"
"8709",113842419,5,1,"0000001"
"8710",113842420,4,1,"0000001"
"8711",113842421,5,1,"0000001"
"8712",113842422,4,4,"0000001"
"8713",113842423,5,1,"0000001"
"8714",113842424,5,1,"0000001"
"8715",113842425,5,1,"0000001"
"8716",113842426,5,1,"0000001"
"8717",113842427,5,1,"0000001"
"8718",113842428,4,1,"0000001"
"8719",113842429,4,4,"0000001"
"8720",113842430,4,1,"0000001"
"8721",113842431,5,1,"0000001"
"8722",113842432,5,1,"0000001"
"8723",113842433,4,4,"0000001"
"8724",113842434,5,1,"0000001"
"8725",113842435,5,1,"0000001"
"8726",113842436,4,1,"0000001"
"8727",113842437,5,1,"0000001"
"8728",113842438,5,1,"0000001"
"8729",113842439,4,1,"0000001"
"8730",113842440,5,1,"0000001"
"8731",113842441,4,1,"0000001"
"8732",113842442,5,1,"0000001"
"8733",113842443,5,1,"0000001"
"8734",113842444,5,1,"0000001"
"8735",113842445,4,1,"0000001"
"8736",113842446,4,1,"0000001"
"8737",113842447,4,1,"0000001"
"8738",113842448,4,1,"0000001"
"8739",113842449,4,1,"0000001"
"8740",113842450,4,1,"0000001"
"8741",113842451,4,1,"0000001"
"8742",113842452,5,1,"0000001"
"8743",113842453,5,1,"0000001"
"8744",113842454,5,1,"0000001"
"8745",113842455,4,1,"0000001"
"8746",113842456,5,1,"0000001"
"8747",113842457,5,1,"0000001"
"8748",113842458,5,1,"0000001"
"8749",113842459,4,1,"0000001"
"8750",113842460,4,1,"0000001"
"8751",113842461,4,1,"0000001"
"8752",113842462,5,1,"0000001"
"8753",113842463,5,1,"0000001"
"8754",113842464,4,1,"0000001"
"8755",113842465,5,1,"0000001"
"8756",113842466,4,1,"0000001"
"8757",113842467,5,1,"0000001"
"8758",113842468,5,1,"0000001"
"8759",113842469,4,1,"0000001"
"8760",113842470,5,1,"0000001"
"8761",113842471,4,4,"0000001"
"8762",113842472,5,1,"0000001"
"8763",113842473,4,1,"0000001"
"8764",113842474,5,1,"0000001"
"8765",113842475,4,1,"0000001"
"8766",113842476,4,1,"0000001"
"8767",113842477,4,1,"0000001"
"8768",113842478,5,1,"0000001"
"8769",113842479,5,1,"0000001"
"8770",113842480,5,1,"0000001"
"8771",113842481,4,1,"0000001"
"8772",113842482,4,1,"0000001"
"8773",113842483,5,1,"0000001"
"8774",113842484,4,1,"0000001"
"8775",113842485,5,1,"0000001"
"8776",113842486,4,1,"0000001"
"8777",113842487,4,1,"0000001"
"8778",113842488,5,1,"0000001"
"8779",113842489,4,1,"0000001"
"8780",113842490,5,1,"0000001"
"8781",113842491,4,1,"0000001"
"8782",113842492,5,1,"0000001"
"8783",113842493,4,1,"0000001"
"8784",113842494,5,1,"0000001"
"8785",113842495,5,1,"0000001"
"8786",113842496,4,1,"0000001"
"8787",113842497,5,1,"0000001"
"8788",113842498,5,1,"0000001"
"8789",113842499,5,1,"0000001"
"8790",113842500,4,1,"0000001"
"8791",113842501,4,1,"0000001"
"8792",113842502,5,1,"0000001"
"8793",113842503,5,1,"0000001"
"8794",113842504,4,1,"0000001"
"8795",113842505,4,1,"0000001"
"8796",113842506,4,1,"0000001"
"8797",113842507,5,1,"0000001"
"8798",113842508,5,1,"0000001"
"8799",113842509,5,1,"0000001"
"8800",113842510,5,1,"0000001"
"8801",113842511,4,1,"0000001"
"8802",113842512,5,1,"0000001"
"8803",113842513,4,1,"0000001"
"8804",113842514,5,1,"0000001"
"8805",113842515,4,1,"0000001"
"8806",113842516,5,1,"0000001"
"8807",113842517,4,1,"0000001"
"8808",113842518,4,1,"0000001"
"8809",113842519,4,1,"0000001"
"8810",113842520,4,1,"0000001"
