band_id,disposition,spp,age,sex,month,day,year,status
098849061,1,CAGO,AHY,M,7,2,2003,302
098849062,1,CAGO,AHY,M,7,2,2003,302
098849063,1,CAGO,AHY,F,7,2,2003,302
098849064,1,CAGO,AHY,F,7,2,2003,302
098849065,1,CAGO,AHY,F,7,2,2003,302
098849066,1,CAGO,AHY,M,7,2,2003,302
098849067,1,CAGO,AHY,F,7,2,2003,302
098849068,1,CAGO,AHY,F,7,2,2003,302
098849069,1,CAGO,AHY,F,7,2,2003,302
098849070,1,CAGO,AHY,F,7,2,2003,302
098849071,1,CAGO,AHY,F,7,2,2003,302
098849072,1,CAGO,AHY,F,7,2,2003,302
098849073,1,CAGO,L,F,7,2,2003,302
098849074,1,CAGO,L,F,7,2,2003,302
098849075,1,CAGO,L,M,7,2,2003,302
098849076,1,CAGO,L,F,7,2,2003,302
098849077,1,CAGO,L,F,7,2,2003,302
098849078,1,CAGO,L,F,7,2,2003,302
098849079,1,CAGO,L,F,7,2,2003,302
098849080,1,CAGO,L,F,7,2,2003,302
098849081,1,CAGO,L,F,7,2,2003,302
098849082,1,CAGO,L,F,7,2,2003,302
098849083,1,CAGO,L,F,7,2,2003,302
098849084,1,CAGO,L,F,7,2,2003,302
098849085,1,CAGO,L,F,7,2,2003,302
098849086,1,CAGO,L,M,7,2,2003,302
098849087,1,CAGO,L,M,7,2,2003,302
098849088,1,CAGO,L,F,7,2,2003,302
098849089,1,CAGO,L,M,7,2,2003,302
098849090,1,CAGO,L,M,7,2,2003,302
098849091,1,CAGO,L,M,7,2,2003,302
098849092,1,CAGO,L,F,7,2,2003,302
098849093,1,CAGO,L,F,7,2,2003,302
098849094,1,CAGO,L,F,7,2,2003,302
098849095,1,CAGO,AHY,F,7,2,2003,302
098849096,1,CAGO,L,M,7,2,2003,302
098849097,1,CAGO,AHY,F,7,2,2003,302
098849098,1,CAGO,L,M,7,2,2003,302
098849099,1,CAGO,L,F,7,2,2003,302
097889200,1,CAGO,L,M,6,19,2003,302
097889101,1,CAGO,L,F,6,19,2003,302
097889102,1,CAGO,L,F,6,19,2003,302
097889103,1,CAGO,L,M,6,19,2003,302
097889104,1,CAGO,L,M,6,19,2003,302
097889105,1,CAGO,L,M,6,19,2003,302
097889106,1,CAGO,L,F,6,19,2003,302
097889107,1,CAGO,L,F,6,19,2003,302
097889108,1,CAGO,L,F,6,19,2003,302
097889109,1,CAGO,L,F,6,19,2003,302
097889110,1,CAGO,L,M,6,19,2003,302
097889111,1,CAGO,L,F,6,19,2003,302
097889112,1,CAGO,L,M,6,19,2003,302
097889113,1,CAGO,L,M,6,19,2003,302
097889114,1,CAGO,L,F,6,19,2003,302
097889115,1,CAGO,L,M,6,19,2003,302
097889116,1,CAGO,L,F,6,19,2003,302
097889117,1,CAGO,L,M,6,19,2003,302
097889118,1,CAGO,L,M,6,19,2003,302
097889119,1,CAGO,L,M,6,19,2003,302
097889120,1,CAGO,L,M,6,19,2003,302
097889121,1,CAGO,L,M,6,19,2003,302
097889122,1,CAGO,L,M,6,19,2003,302
097889123,1,CAGO,L,M,6,19,2003,302
097889124,1,CAGO,L,F,6,19,2003,302
097889125,1,CAGO,L,M,6,19,2003,302
097889126,1,CAGO,L,F,6,19,2003,302
097889127,1,CAGO,L,M,6,19,2003,302
097889128,1,CAGO,L,F,6,19,2003,302
097889129,1,CAGO,L,M,6,19,2003,302
097889130,1,CAGO,L,M,6,19,2003,302
097889131,1,CAGO,L,F,6,19,2003,302
097889132,1,CAGO,L,M,6,19,2003,302
097889133,1,CAGO,L,F,6,19,2003,302
097889134,1,CAGO,L,F,6,19,2003,302
097889135,1,CAGO,L,F,6,19,2003,302
097889136,1,CAGO,L,F,6,19,2003,302
097889137,1,CAGO,L,F,6,19,2003,302
097889138,1,CAGO,L,F,6,19,2003,302
097889139,1,CAGO,L,M,6,19,2003,302
097889140,1,CAGO,L,F,6,19,2003,302
097889141,1,CAGO,L,M,6,19,2003,302
097889142,1,CAGO,L,F,6,19,2003,302
097889143,1,CAGO,L,M,6,19,2003,302
097889144,1,CAGO,L,F,6,19,2003,302
097889145,1,CAGO,L,F,6,19,2003,302
097889146,1,CAGO,L,F,6,19,2003,302
097889147,1,CAGO,L,M,6,19,2003,302
097889148,1,CAGO,L,F,6,19,2003,302
097889149,1,CAGO,L,F,6,19,2003,302
097889150,1,CAGO,L,M,6,19,2003,302
097889151,1,CAGO,L,M,6,19,2003,302
097889152,1,CAGO,L,M,6,19,2003,302
097889153,1,CAGO,L,F,6,19,2003,302
097889154,1,CAGO,L,M,6,19,2003,302
097889155,1,CAGO,L,F,6,19,2003,302
097889156,1,CAGO,L,M,6,19,2003,302
097889157,1,CAGO,L,F,6,19,2003,302
097889158,1,CAGO,L,F,6,19,2003,302
097889159,1,CAGO,L,F,6,19,2003,302
097889160,1,CAGO,L,F,6,19,2003,302
097889161,1,CAGO,L,F,6,19,2003,302
097889162,1,CAGO,L,F,6,19,2003,302
097889163,1,CAGO,L,F,6,19,2003,302
097889164,1,CAGO,L,F,6,19,2003,302
097889165,1,CAGO,L,F,6,19,2003,302
097889166,1,CAGO,L,M,6,19,2003,302
097889167,1,CAGO,L,M,6,19,2003,302
097889168,1,CAGO,L,M,6,19,2003,302
097889169,1,CAGO,L,M,6,19,2003,302
097889170,1,CAGO,L,F,6,19,2003,302
097889171,1,CAGO,L,M,6,19,2003,302
097889172,1,CAGO,L,M,6,19,2003,302
097889173,1,CAGO,L,F,6,19,2003,302
097889174,1,CAGO,L,M,6,19,2003,302
097889175,1,CAGO,L,F,6,19,2003,302
097889176,1,CAGO,L,F,6,19,2003,302
097889177,1,CAGO,L,F,6,19,2003,302
097889178,1,CAGO,L,F,6,19,2003,302
097889179,1,CAGO,L,M,6,19,2003,302
097889180,1,CAGO,L,M,6,19,2003,302
097889181,1,CAGO,L,M,6,19,2003,302
097889182,1,CAGO,L,M,6,19,2003,302
097889183,1,CAGO,L,F,6,19,2003,302
097889184,1,CAGO,L,F,6,19,2003,302
097889185,1,CAGO,L,M,6,19,2003,302
097889186,1,CAGO,L,F,6,19,2003,302
097889187,1,CAGO,AHY,F,6,19,2003,302
097889188,1,CAGO,AHY,F,6,19,2003,302
097889189,1,CAGO,AHY,F,6,19,2003,302
097889190,1,CAGO,AHY,F,6,19,2003,302
097889191,1,CAGO,AHY,F,6,19,2003,302
097889192,1,CAGO,AHY,M,6,19,2003,302
097889193,1,CAGO,AHY,M,6,19,2003,302
097889194,1,CAGO,AHY,F,6,19,2003,302
097889195,1,CAGO,AHY,F,6,19,2003,302
097889196,1,CAGO,AHY,M,6,19,2003,302
097889197,1,CAGO,L,F,6,19,2003,302
097889198,1,CAGO,L,M,6,19,2003,302
097889199,1,CAGO,L,F,6,19,2003,302
097889500,1,CAGO,AHY,M,6,20,2003,302
097889401,1,CAGO,AHY,M,6,20,2003,302
097889402,1,CAGO,AHY,M,6,20,2003,302
097889403,1,CAGO,AHY,F,6,20,2003,302
097889404,1,CAGO,AHY,M,6,20,2003,302
097889405,1,CAGO,AHY,M,6,20,2003,302
097889406,1,CAGO,AHY,F,6,20,2003,302
097889407,1,CAGO,AHY,F,6,20,2003,302
097889408,1,CAGO,AHY,M,6,20,2003,302
097889409,1,CAGO,AHY,F,6,20,2003,302
097889410,1,CAGO,AHY,F,6,20,2003,302
097889411,1,CAGO,AHY,F,6,20,2003,302
097889412,1,CAGO,AHY,F,6,20,2003,302
097889413,1,CAGO,AHY,M,6,20,2003,302
097889414,1,CAGO,AHY,F,6,20,2003,302
097889415,1,CAGO,AHY,F,6,20,2003,302
097889416,1,CAGO,AHY,F,6,20,2003,302
097889417,1,CAGO,AHY,F,6,20,2003,302
097889418,1,CAGO,AHY,M,6,20,2003,302
097889419,1,CAGO,AHY,M,6,20,2003,302
097889420,1,CAGO,AHY,F,6,20,2003,302
097889421,1,CAGO,AHY,M,6,20,2003,302
097889422,1,CAGO,AHY,F,6,20,2003,302
097889423,1,CAGO,AHY,F,6,20,2003,302
097889424,1,CAGO,AHY,F,6,20,2003,302
097889425,1,CAGO,AHY,F,6,20,2003,302
097889426,1,CAGO,AHY,F,6,20,2003,302
097889427,1,CAGO,AHY,M,6,20,2003,302
097889428,1,CAGO,AHY,M,6,20,2003,302
097889429,1,CAGO,AHY,F,6,20,2003,302
097889430,1,CAGO,AHY,M,6,20,2003,302
097889431,1,CAGO,AHY,M,6,20,2003,302
097889432,1,CAGO,AHY,M,6,20,2003,302
097889433,1,CAGO,AHY,F,6,20,2003,302
097889434,1,CAGO,AHY,M,6,20,2003,302
097889435,1,CAGO,AHY,F,6,20,2003,302
097889436,1,CAGO,AHY,M,6,20,2003,302
097889437,1,CAGO,AHY,F,6,20,2003,302
097889438,1,CAGO,AHY,M,6,20,2003,302
097889439,1,CAGO,AHY,F,6,20,2003,302
097889440,1,CAGO,AHY,F,6,20,2003,302
097889441,1,CAGO,AHY,M,6,20,2003,302
097889442,1,CAGO,AHY,M,6,20,2003,302
097889443,1,CAGO,AHY,M,6,20,2003,302
097889444,1,CAGO,AHY,M,6,20,2003,302
097889445,1,CAGO,AHY,M,6,20,2003,302
097889446,1,CAGO,AHY,F,6,20,2003,302
097889447,1,CAGO,AHY,M,6,20,2003,302
097889448,1,CAGO,AHY,M,6,20,2003,302
097889449,1,CAGO,AHY,M,6,20,2003,302
097889450,1,CAGO,AHY,F,6,20,2003,302
097889451,1,CAGO,AHY,M,6,20,2003,302
097889452,1,CAGO,AHY,F,6,20,2003,302
097889453,1,CAGO,AHY,F,6,20,2003,302
097889454,1,CAGO,AHY,F,6,20,2003,302
097889455,1,CAGO,AHY,M,6,20,2003,302
097889456,1,CAGO,AHY,M,6,20,2003,302
097889457,1,CAGO,AHY,M,6,20,2003,302
097889458,1,CAGO,AHY,M,6,20,2003,302
097889459,1,CAGO,AHY,M,6,20,2003,302
097889460,1,CAGO,AHY,M,6,20,2003,302
097889461,1,CAGO,AHY,F,6,20,2003,302
097889462,1,CAGO,AHY,F,6,20,2003,302
097889463,1,CAGO,AHY,M,6,20,2003,302
097889464,1,CAGO,AHY,F,6,20,2003,302
097889465,1,CAGO,AHY,M,6,20,2003,302
097889466,1,CAGO,AHY,F,6,20,2003,302
097889467,1,CAGO,AHY,F,6,20,2003,302
097889468,1,CAGO,AHY,M,6,20,2003,302
097889469,1,CAGO,AHY,F,6,20,2003,302
097889470,1,CAGO,AHY,M,6,20,2003,302
097889471,1,CAGO,AHY,F,6,20,2003,302
097889472,1,CAGO,AHY,M,6,20,2003,302
097889473,1,CAGO,AHY,M,6,20,2003,302
097889474,1,CAGO,AHY,M,6,20,2003,302
097889475,1,CAGO,AHY,F,6,20,2003,302
097889476,1,CAGO,AHY,M,6,20,2003,302
097889477,1,CAGO,AHY,F,6,20,2003,302
097889478,1,CAGO,AHY,F,6,20,2003,302
097889479,1,CAGO,AHY,F,6,20,2003,302
097889480,1,CAGO,L,F,6,20,2003,302
097889481,1,CAGO,L,M,6,20,2003,302
097889482,1,CAGO,L,F,6,20,2003,302
097889483,1,CAGO,AHY,F,6,20,2003,302
097889484,1,CAGO,AHY,F,6,20,2003,302
097889485,1,CAGO,AHY,M,6,20,2003,302
097889486,1,CAGO,AHY,M,6,20,2003,302
097889487,1,CAGO,AHY,M,6,20,2003,302
097889488,1,CAGO,AHY,M,6,20,2003,302
097889489,1,CAGO,AHY,F,6,20,2003,302
097889490,1,CAGO,AHY,M,6,20,2003,302
097889491,1,CAGO,AHY,M,6,20,2003,302
097889492,1,CAGO,AHY,F,6,20,2003,302
097889493,1,CAGO,AHY,F,6,20,2003,302
097889494,1,CAGO,AHY,M,6,20,2003,302
097889495,1,CAGO,AHY,F,6,20,2003,302
097889496,1,CAGO,AHY,M,6,20,2003,302
097889497,1,CAGO,AHY,F,6,20,2003,302
097889498,1,CAGO,AHY,M,6,20,2003,302
097889499,1,CAGO,AHY,F,6,20,2003,302
097889301,1,CAGO,AHY,F,6,20,2003,302
097889302,1,CAGO,AHY,M,6,20,2003,302
097889303,1,CAGO,AHY,F,6,20,2003,302
097889304,1,CAGO,AHY,M,6,20,2003,302
097889305,1,CAGO,AHY,M,6,20,2003,302
097889306,1,CAGO,AHY,F,6,20,2003,302
097889307,1,CAGO,AHY,M,6,20,2003,302
097889308,1,CAGO,AHY,M,6,20,2003,302
097889309,1,CAGO,AHY,M,6,20,2003,302
097889310,1,CAGO,AHY,M,6,20,2003,302
097889311,1,CAGO,AHY,M,6,20,2003,302
097889312,1,CAGO,AHY,F,6,20,2003,302
097889313,1,CAGO,AHY,F,6,20,2003,302
097889314,1,CAGO,AHY,F,6,20,2003,302
097889315,1,CAGO,AHY,M,6,20,2003,302
097889316,1,CAGO,AHY,F,6,20,2003,302
097889317,1,CAGO,AHY,M,6,20,2003,302
097889318,1,CAGO,AHY,F,6,20,2003,302
097889319,1,CAGO,AHY,M,6,20,2003,302
097889320,1,CAGO,AHY,M,6,20,2003,302
097889321,1,CAGO,AHY,M,6,20,2003,302
097889322,1,CAGO,AHY,F,6,20,2003,302
097889323,1,CAGO,AHY,M,6,20,2003,302
097889324,1,CAGO,AHY,F,6,20,2003,302
097889325,1,CAGO,AHY,M,6,20,2003,302
097889326,1,CAGO,AHY,M,6,20,2003,302
097889327,1,CAGO,AHY,M,6,20,2003,302
097889328,1,CAGO,AHY,F,6,20,2003,302
097889329,1,CAGO,AHY,F,6,20,2003,302
097889330,1,CAGO,AHY,M,6,20,2003,302
097889331,1,CAGO,AHY,F,6,20,2003,302
097889332,1,CAGO,AHY,F,6,20,2003,302
097889333,1,CAGO,AHY,M,6,20,2003,302
097889334,1,CAGO,AHY,M,6,20,2003,302
097889335,1,CAGO,AHY,M,6,20,2003,302
097889336,1,CAGO,AHY,F,6,20,2003,302
097889337,1,CAGO,AHY,M,6,20,2003,302
097889338,1,CAGO,AHY,F,6,20,2003,302
097889339,1,CAGO,AHY,M,6,20,2003,302
097889340,1,CAGO,AHY,F,6,20,2003,302
097889341,1,CAGO,AHY,F,6,20,2003,302
097889342,1,CAGO,AHY,F,6,20,2003,302
097889343,1,CAGO,AHY,F,6,20,2003,302
097889344,1,CAGO,AHY,F,6,20,2003,302
097889345,1,CAGO,AHY,M,6,20,2003,302
097889346,1,CAGO,AHY,F,6,20,2003,302
097889347,1,CAGO,AHY,M,6,20,2003,302
097889348,1,CAGO,AHY,F,6,20,2003,302
097889349,1,CAGO,AHY,F,6,20,2003,302
097889350,1,CAGO,AHY,F,6,20,2003,302
097889351,1,CAGO,AHY,F,6,20,2003,302
097889352,1,CAGO,AHY,M,6,20,2003,302
097889353,1,CAGO,AHY,F,6,20,2003,302
097889354,1,CAGO,AHY,F,6,20,2003,302
097889355,1,CAGO,AHY,M,6,20,2003,302
097889356,1,CAGO,AHY,F,6,20,2003,302
097889357,1,CAGO,AHY,M,6,20,2003,302
097889358,1,CAGO,AHY,F,6,20,2003,302
097889359,1,CAGO,AHY,F,6,20,2003,302
097889360,1,CAGO,AHY,F,6,20,2003,302
097889362,1,CAGO,L,M,6,20,2003,302
097889363,1,CAGO,AHY,F,6,20,2003,302
097889364,1,CAGO,AHY,F,6,20,2003,302
097889365,1,CAGO,AHY,F,6,20,2003,302
097889366,1,CAGO,AHY,M,6,20,2003,302
097889367,1,CAGO,AHY,M,6,20,2003,302
097889368,1,CAGO,AHY,M,6,20,2003,302
097889369,1,CAGO,AHY,M,6,20,2003,302
097889370,1,CAGO,AHY,M,6,20,2003,302
097889371,1,CAGO,AHY,F,6,20,2003,302
097889372,1,CAGO,AHY,M,6,20,2003,302
097889373,1,CAGO,AHY,F,6,20,2003,302
097889374,1,CAGO,AHY,F,6,20,2003,302
097889375,1,CAGO,AHY,M,6,20,2003,302
097889376,1,CAGO,AHY,F,6,20,2003,302
097889377,1,CAGO,AHY,F,6,20,2003,302
097889378,1,CAGO,AHY,F,6,20,2003,302
097889379,1,CAGO,AHY,F,6,20,2003,302
097889380,1,CAGO,AHY,M,6,20,2003,302
097889381,1,CAGO,AHY,M,6,20,2003,302
097889382,1,CAGO,AHY,M,6,20,2003,302
097889383,1,CAGO,AHY,M,6,20,2003,302
097889384,1,CAGO,AHY,M,6,20,2003,302
097889385,1,CAGO,AHY,M,6,20,2003,302
097888601,1,CAGO,L,M,6,19,2003,300
097888602,1,CAGO,L,F,6,19,2003,300
097888603,1,CAGO,L,M,6,19,2003,300
097888604,1,CAGO,L,M,6,19,2003,300
097888605,1,CAGO,L,M,6,19,2003,300
097888606,1,CAGO,L,F,6,19,2003,300
097888607,1,CAGO,L,M,6,19,2003,300
097888608,1,CAGO,L,F,6,19,2003,300
097888609,1,CAGO,L,M,6,19,2003,300
097888610,1,CAGO,L,M,6,19,2003,300
097888611,1,CAGO,L,F,6,19,2003,300
097888612,1,CAGO,L,M,6,19,2003,300
097888613,1,CAGO,L,F,6,19,2003,300
097888614,1,CAGO,L,M,6,19,2003,300
097888615,1,CAGO,L,M,6,19,2003,300
097888616,1,CAGO,L,M,6,19,2003,300
097888617,1,CAGO,L,M,6,19,2003,300
097888618,1,CAGO,L,M,6,19,2003,300
097888619,1,CAGO,L,M,6,19,2003,300
097888620,1,CAGO,L,M,6,19,2003,300
097888621,1,CAGO,L,M,6,19,2003,300
097888622,1,CAGO,L,F,6,19,2003,300
097888623,1,CAGO,L,F,6,19,2003,300
097888624,1,CAGO,L,M,6,19,2003,300
097888625,1,CAGO,L,M,6,19,2003,300
097888626,1,CAGO,L,F,6,19,2003,300
097888627,1,CAGO,L,M,6,19,2003,300
097888628,1,CAGO,L,F,6,19,2003,300
097888629,1,CAGO,L,F,6,19,2003,300
097888630,1,CAGO,L,F,6,19,2003,300
097888631,1,CAGO,L,F,6,19,2003,300
097888632,1,CAGO,L,F,6,19,2003,300
097888633,1,CAGO,L,F,6,19,2003,300
097888634,1,CAGO,L,F,6,19,2003,300
097888635,1,CAGO,AHY,F,6,19,2003,300
097888636,1,CAGO,L,M,6,19,2003,300
097888637,1,CAGO,L,M,6,19,2003,300
097888638,1,CAGO,L,F,6,19,2003,300
097888639,1,CAGO,L,F,6,19,2003,300
097888640,1,CAGO,L,M,6,19,2003,300
097888641,1,CAGO,L,M,6,19,2003,300
097888642,1,CAGO,AHY,M,6,19,2003,300
097888643,1,CAGO,AHY,M,6,19,2003,300
097888644,1,CAGO,AHY,F,6,19,2003,300
097888645,1,CAGO,AHY,F,6,19,2003,300
097888646,1,CAGO,AHY,F,6,19,2003,300
097888647,1,CAGO,AHY,M,6,19,2003,300
097888648,1,CAGO,AHY,F,6,19,2003,300
097888649,1,CAGO,AHY,M,6,19,2003,300
097888650,1,CAGO,AHY,M,6,19,2003,300
097888651,1,CAGO,AHY,F,6,19,2003,300
097888652,1,CAGO,AHY,F,6,19,2003,300
097888653,1,CAGO,AHY,M,6,19,2003,300
097888654,1,CAGO,AHY,F,6,19,2003,300
097888655,1,CAGO,AHY,F,6,19,2003,300
097888656,1,CAGO,AHY,F,6,19,2003,300
097888657,1,CAGO,AHY,F,6,19,2003,300
097888658,1,CAGO,AHY,M,6,19,2003,300
097888659,1,CAGO,AHY,F,6,19,2003,300
097888660,1,CAGO,AHY,M,6,19,2003,300
097888661,1,CAGO,AHY,F,6,19,2003,300
097888662,1,CAGO,AHY,M,6,19,2003,300
097888663,1,CAGO,AHY,M,6,19,2003,300
097888664,1,CAGO,AHY,M,6,19,2003,300
097888665,1,CAGO,AHY,M,6,19,2003,300
097888666,1,CAGO,AHY,F,6,19,2003,300
097888667,1,CAGO,AHY,M,6,19,2003,300
097888668,1,CAGO,AHY,M,6,19,2003,300
097888669,1,CAGO,AHY,M,6,19,2003,300
097888670,1,CAGO,AHY,M,6,19,2003,300
097888671,1,CAGO,AHY,M,6,19,2003,300
097888672,1,CAGO,AHY,M,6,19,2003,300
097888673,1,CAGO,AHY,F,6,19,2003,300
097888674,1,CAGO,AHY,F,6,19,2003,300
097888675,1,CAGO,AHY,F,6,19,2003,300
097888676,1,CAGO,AHY,F,6,19,2003,300
097888677,1,CAGO,AHY,F,6,19,2003,300
097888678,1,CAGO,AHY,M,6,19,2003,300
097888679,1,CAGO,AHY,M,6,19,2003,300
097888680,1,CAGO,AHY,M,6,19,2003,300
097888681,1,CAGO,AHY,F,6,19,2003,300
097888682,1,CAGO,AHY,F,6,19,2003,300
097888683,1,CAGO,AHY,M,6,19,2003,300
097888684,1,CAGO,AHY,F,6,19,2003,300
097888685,1,CAGO,AHY,M,6,19,2003,300
097888686,1,CAGO,AHY,M,6,19,2003,300
097888687,1,CAGO,L,M,6,19,2003,300
097888688,1,CAGO,L,F,6,19,2003,300
097888689,1,CAGO,L,M,6,19,2003,300
097888690,1,CAGO,L,M,6,19,2003,300
097888691,1,CAGO,L,F,6,19,2003,300
097888692,1,CAGO,L,F,6,19,2003,300
097888693,1,CAGO,L,M,6,19,2003,300
097888694,1,CAGO,L,M,6,19,2003,300
097888695,1,CAGO,L,M,6,19,2003,300
097888696,1,CAGO,L,M,6,19,2003,300
097888697,1,CAGO,L,M,6,19,2003,300
097888698,1,CAGO,L,F,6,19,2003,300
097888699,1,CAGO,L,F,6,19,2003,300
097888700,1,CAGO,L,F,6,19,2003,300
097889201,1,CAGO,L,F,6,19,2003,300
097889202,1,CAGO,L,F,6,19,2003,300
097889203,1,CAGO,L,M,6,19,2003,300
097889204,1,CAGO,L,M,6,19,2003,300
097889205,1,CAGO,AHY,F,6,19,2003,300
097889206,1,CAGO,L,F,6,19,2003,300
097889207,1,CAGO,AHY,M,6,19,2003,300
097889208,1,CAGO,AHY,M,6,19,2003,300
097889209,1,CAGO,AHY,F,6,19,2003,300
097889210,1,CAGO,AHY,M,6,19,2003,300
097889211,1,CAGO,AHY,M,6,19,2003,300
097889212,1,CAGO,AHY,M,6,19,2003,300
097889213,1,CAGO,AHY,M,6,19,2003,300
097889214,1,CAGO,AHY,M,6,19,2003,300
097889215,1,CAGO,AHY,M,6,19,2003,300
097889216,1,CAGO,AHY,F,6,19,2003,300
097889217,1,CAGO,AHY,M,6,19,2003,300
097889218,1,CAGO,AHY,M,6,19,2003,300
097889219,1,CAGO,AHY,M,6,19,2003,300
097889220,1,CAGO,AHY,M,6,19,2003,300
097889221,1,CAGO,AHY,M,6,19,2003,300
097889222,1,CAGO,AHY,M,6,19,2003,300
097889223,1,CAGO,AHY,F,6,19,2003,300
097889224,1,CAGO,AHY,F,6,19,2003,300
097889225,1,CAGO,AHY,M,6,19,2003,300
097889226,1,CAGO,AHY,M,6,19,2003,300
097889227,1,CAGO,AHY,F,6,19,2003,300
097889228,1,CAGO,AHY,F,6,19,2003,300
097889229,1,CAGO,L,M,6,29,2003,300
097889230,1,CAGO,L,F,6,29,2003,300
097889231,1,CAGO,L,F,6,29,2003,300
097889232,1,CAGO,L,M,6,29,2003,300
097889233,1,CAGO,L,F,6,29,2003,300
097889234,1,CAGO,AHY,F,6,23,2003,300
097889235,1,CAGO,AHY,F,6,23,2003,300
097889236,1,CAGO,AHY,M,6,23,2003,300
097889237,1,CAGO,AHY,F,6,23,2003,300
097889238,1,CAGO,AHY,F,6,23,2003,300
097889239,1,CAGO,AHY,F,6,23,2003,300
097889240,1,CAGO,AHY,F,6,23,2003,300
097889241,1,CAGO,AHY,M,6,23,2003,300
097889242,1,CAGO,AHY,F,6,23,2003,300
097889243,1,CAGO,AHY,F,6,23,2003,300
097889244,1,CAGO,AHY,F,6,23,2003,300
097889245,1,CAGO,AHY,M,6,23,2003,300
097889246,1,CAGO,AHY,F,6,23,2003,300
097889247,1,CAGO,AHY,F,6,23,2003,300
097889248,1,CAGO,AHY,F,6,23,2003,300
097889249,1,CAGO,AHY,M,6,23,2003,300
097889250,1,CAGO,AHY,M,6,23,2003,300
097889251,1,CAGO,AHY,F,6,23,2003,300
097889252,1,CAGO,AHY,M,6,23,2003,300
097889253,1,CAGO,AHY,M,6,23,2003,300
097889254,1,CAGO,AHY,F,6,23,2003,300
097889255,1,CAGO,AHY,M,6,23,2003,300
097889256,1,CAGO,AHY,M,6,23,2003,300
097889257,1,CAGO,AHY,M,6,23,2003,300
097889258,1,CAGO,AHY,M,6,23,2003,300
097889259,1,CAGO,AHY,M,6,23,2003,300
097889260,1,CAGO,AHY,F,6,23,2003,300
097889261,1,CAGO,AHY,F,6,23,2003,300
097889262,1,CAGO,AHY,F,6,23,2003,300
097889263,1,CAGO,AHY,F,6,23,2003,300
097889264,1,CAGO,AHY,F,6,23,2003,300
097889265,1,CAGO,L,F,6,23,2003,300
097889266,1,CAGO,L,F,6,23,2003,300
097889267,1,CAGO,L,F,6,23,2003,300
097889268,1,CAGO,L,F,6,23,2003,300
097889269,1,CAGO,L,F,6,23,2003,300
097889270,1,CAGO,L,M,6,23,2003,300
097889271,1,CAGO,AHY,M,6,23,2003,300
097889272,1,CAGO,AHY,M,6,23,2003,300
097889273,1,CAGO,AHY,M,6,23,2003,300
097889274,1,CAGO,AHY,M,6,23,2003,300
097889275,1,CAGO,AHY,M,6,23,2003,300
097889276,1,CAGO,AHY,M,6,23,2003,300
097889277,1,CAGO,AHY,F,6,23,2003,300
097889278,1,CAGO,AHY,F,6,23,2003,300
097889279,1,CAGO,AHY,F,6,23,2003,300
097889280,1,CAGO,AHY,M,6,23,2003,300
097889281,1,CAGO,AHY,M,6,23,2003,300
097889282,1,CAGO,AHY,M,6,23,2003,300
097889283,1,CAGO,AHY,M,6,23,2003,300
097889284,1,CAGO,AHY,M,6,23,2003,300
097889285,1,CAGO,AHY,M,6,23,2003,300
097889286,1,CAGO,AHY,F,6,23,2003,300
097889287,1,CAGO,AHY,F,6,23,2003,300
097889288,1,CAGO,AHY,F,6,23,2003,300
097889289,1,CAGO,AHY,M,6,23,2003,300
097889290,1,CAGO,AHY,F,6,24,2003,300
097889291,1,CAGO,AHY,F,6,24,2003,300
097889292,1,CAGO,AHY,F,6,24,2003,300
097889293,1,CAGO,AHY,M,6,24,2003,300
097889294,1,CAGO,AHY,M,6,24,2003,300
097889295,1,CAGO,AHY,M,6,24,2003,300
097889296,1,CAGO,AHY,M,6,24,2003,300
097889297,1,CAGO,AHY,F,6,24,2003,300
097889298,1,CAGO,AHY,M,6,24,2003,300
097889299,1,CAGO,AHY,F,6,24,2003,300
097889300,1,CAGO,AHY,F,6,24,2003,300
097889501,1,CAGO,AHY,M,6,23,2003,300
097889502,1,CAGO,AHY,F,6,23,2003,300
097889503,1,CAGO,AHY,F,6,23,2003,300
097889504,1,CAGO,L,M,6,23,2003,300
097889505,1,CAGO,L,F,6,23,2003,300
097889506,1,CAGO,L,M,6,23,2003,300
097889507,1,CAGO,L,M,6,23,2003,300
097889508,1,CAGO,L,M,6,23,2003,300
097889509,1,CAGO,AHY,F,6,23,2003,300
097889510,1,CAGO,AHY,F,6,23,2003,300
097889511,1,CAGO,AHY,F,6,23,2003,300
097889512,1,CAGO,AHY,M,6,23,2003,300
097889513,1,CAGO,AHY,M,6,23,2003,300
097889514,1,CAGO,AHY,M,6,23,2003,300
097889515,1,CAGO,AHY,M,6,23,2003,300
097889516,1,CAGO,L,M,6,24,2003,300
097889517,1,CAGO,L,F,6,24,2003,300
097889518,1,CAGO,L,F,6,24,2003,300
097889519,1,CAGO,L,M,6,24,2003,300
097889520,1,CAGO,L,F,6,24,2003,300
097889521,1,CAGO,L,M,6,24,2003,300
097889522,1,CAGO,AHY,M,6,24,2003,300
097889523,1,CAGO,AHY,M,6,24,2003,300
097889524,1,CAGO,AHY,M,6,24,2003,300
097889525,1,CAGO,AHY,M,6,24,2003,300
097889526,1,CAGO,AHY,F,6,24,2003,300
097889527,1,CAGO,AHY,M,6,24,2003,300
097889528,1,CAGO,AHY,F,6,24,2003,300
097889529,1,CAGO,AHY,F,6,24,2003,300
