B AGE CODE,B AREA CODE,B BAND SIZE CODE,B BAND STATUS CODE,B BAND TYPE CODE,B BIRD STATUS,B COMMENTS,B COORD PRECISION,B DIRECTION CODE,B EXTRA INFO CODE,B FLYWAY CODE,B HOW AGED CODE,B HOW CAPTURED,B HOW SEXED CODE,B LAT,B LAT FLOAT,B LON,B LON FLOAT,B MARKER LONG DESC,B PERMIT NUM,B REMARKS,B SEX CODE,B SPECIES ID,B SPECIES NAME,BAND ID,BANDING DATE,BANDING DAY,BANDING MONTH,BANDING YEAR,BEARING,DISTANCE,E AREA CODE,E CAPTURE TIME,E CERTIFICATE FLAG,E CERTIFICATE LANGUAGE,E COMMENTS,E COORD PRECISION,E COUNTRY CODE,E COUNTY CODE,E CREATE DATE,E CREATE MONTH,E CREATE YEAR,E DIRECTION CODE,E ENC COUNTY ORIGINAL,E FLYWAY CODE,E HOW CAPTURED,E HOW OBTAINED CODE,E LAT,E LAT FLOAT,E LOCATION DESCRIPTION,E LOCATION ID,E LON,E LON FLOAT,E MARKER LONG DESC,E PLACE NAME,E PRESENT CONDITION CODE,E REMARKS,E SPECIES ID,E SPECIES NAME,E STATE CODE,E WHO OBTAINED CODE,E WHY REPORTED CODE,ENC PERMIT,ENCOUNTER DATE,ENCOUNTER DAY,ENCOUNTER MONTH,ENCOUNTER YEAR,HSS,MIN AGE AT ENC,ORIGINAL BAND,OTHER BANDS,SAME 10 MIN BLOCK,REC_SOURCE,ENC ERROR
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57893850,11/5/1965,5,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57893850,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57893885,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57893885,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57893939,11/5/1965,5,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57893939,,Y,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57893971,11/7/1965,7,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57893971,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57893972,11/7/1965,7,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57893972,,N,DB,
1,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,57896304,11/2/1965,2,11,1965,S,381.9,7,,9,E,B#23312; C#0779,10,US,0,7/15/1979,7,1979,0,,2,,1,341,34.25,,,912,-91.41667,<CLOB>,,3,,,,5,21,1,,,99,1,1979,14,14.58,57896304,,N,DB,
2,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,4,1720,Canada Goose,57884532,10/5/1966,5,10,1966,SE,331.3,7,,9,E,B#28069; C#3584,10,US,0,9/1/1984,9,1984,0,,2,,66,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,1/15/1984,15,1,1984,18,17.58,57884532,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57893979,11/7/1965,7,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57893979,,Y,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57893993,11/7/1965,7,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57893993,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57893995,11/7/1965,7,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57893995,,N,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894018,11/5/1965,5,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57894018,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894020,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57894020,,N,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894025,11/5/1965,5,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57894025,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894029,11/5/1965,5,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57894029,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894050,11/5/1965,5,11,1965,,0,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,0,341,34.25,,,910,-91.08333,<CLOB>,,5,,,,5,22,1,,1/2/1966,2,1,1966,1,0.58,57894050,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894081,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57894081,,N,DB,
2,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,57896412,11/2/1965,2,11,1965,S,373.4,7,,9,E,B#09953; create date from C#0475,10,US,0,4/30/1975,4,1975,0,,2,,1,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,1/18/1975,18,1,1975,10,9.58,57896412,,N,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57870976,11/10/1964,10,11,1964,,0,7,,9,E,B#00000; create date from C#0565,10,US,0,6/15/1965,6,1965,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,22,0,,1/29/1965,29,1,1965,1,0.58,57870976,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,5,1720,Canada Goose,57870984,11/10/1964,10,11,1964,,0,7,,9,E,B#00000; create date from C#0465,10,US,0,5/13/1965,5,1965,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,21,0,,11/30/1964,30,11,1964,1,0.42,57870984,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57870985,11/10/1964,10,11,1964,,0,7,,9,E,B#00000; create date from C#0665,10,US,0,7/18/1965,7,1965,0,,2,,50,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,22,0,,3/17/1965,17,3,1965,99,,57870985,,Y,DB,
1,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,4,1720,Canada Goose,57884668,10/6/1966,6,10,1966,S,406.6,7,,9,E,B#23156; C#0579,10,US,0,5/20/1979,5,1979,0,,2,,1,335,33.91667,,,911,-91.25,<CLOB>,,5,,,,5,21,1,,1/11/1979,11,1,1979,13,13.58,57884668,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57894157,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,91,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/8/1965,8,11,1965,1,0.42,57894157,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57894164,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,91,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/8/1965,8,11,1965,1,0.42,57894164,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57894190,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57894190,,N,DB,
2,7,8,0,18,2,,10,0,10,2,,,,342,34.41667,910,-91.08333,,6228,,5,1720,Canada Goose,57871196,11/5/1964,5,11,1964,N,24.9,7,,9,E,B#20781; create date from C#0476,10,US,0,4/22/1976,4,1976,0,,2,,1,344,34.75,,,911,-91.25,<CLOB>,,5,,,,5,21,1,,1/9/1976,9,1,1976,12,11.58,57871196,,N,DB,
4,45,8,0,11,3,,10,0,0,6,,,,584,58.75,931,-93.25,,10200,,5,1720,Canada Goose,57877429,8/3/1969,3,8,1969,S,1694.6,7,,9,E,B#23073; C#0479,10,US,0,4/22/1979,4,1979,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,0,,1/16/1979,16,1,1979,10,9.58,57877429,,N,DB,
2,7,8,0,18,2,,10,0,10,2,,,,342,34.41667,910,-91.08333,,6228,,4,1720,Canada Goose,57871338,11/11/1964,11,11,1964,,0,7,,9,E,B#00000; create date from C#0365,10,US,0,4/9/1965,4,1965,0,,2,,0,342,34.41667,,,910,-91.08333,<CLOB>,,3,,,,5,22,0,,11/28/1964,28,11,1964,1,0.42,57871338,,Y,DB,
6,7,8,0,11,3,,10,0,0,2,,,,341,34.25,910,-91.08333,,6254,,5,1720,Canada Goose,57882584,1/18/1978,18,1,1978,,0,7,,9,E,B#25010; C#0681; Create Date = 12/31 because we could not calculate accurate create date from cycle processed.,10,US,0,12/31/1981,12,1981,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,2/11/1981,11,2,1981,3,4.67,57882584,,Y,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57894357,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0566,10,US,0,5/31/1966,5,1966,0,,2,,91,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/8/1965,8,11,1965,1,0.42,57894357,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,4,1720,Canada Goose,57894360,11/5/1965,5,11,1965,NW,22.2,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,1,342,34.41667,,,912,-91.41667,<CLOB>,,3,,,,5,21,2,,,67,12,1965,99,,57894360,,N,DB,
2,7,8,0,18,2,,10,0,10,2,,,,342,34.41667,910,-91.08333,,6228,,4,1720,Canada Goose,57871514,11/11/1964,11,11,1964,,0,7,,9,E,B#00000; create date from C#0665,10,US,0,7/18/1965,7,1965,0,,2,,66,342,34.41667,,,910,-91.08333,<CLOB>,,0,,,,5,22,0,,2/23/1965,23,2,1965,1,0.67,57871514,,Y,DB,
6,7,8,0,11,3,,10,0,0,2,,,,341,34.25,910,-91.08333,,6254,,4,1720,Canada Goose,57882724,1/18/1978,18,1,1978,,0,7,,9,E,B#23074; C#0379,10,US,0,3/25/1979,3,1979,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,1/16/1979,16,1,1979,1,2.58,57882724,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,342,34.41667,910,-91.08333,,6228,,4,1720,Canada Goose,57871831,11/11/1964,11,11,1964,,0,7,,9,E,B#00000; create date from C#0565,10,US,0,6/15/1965,6,1965,0,,2,,0,342,34.41667,,,910,-91.08333,<CLOB>,,3,,,,5,22,0,,12/23/1964,23,12,1964,1,0.5,57871831,,Y,DB,
6,7,8,0,11,3,,10,0,2,2,,,,341,34.25,910,-91.08333,,6254,,4,1720,Canada Goose,57882771,1/18/1978,18,1,1978,W,9.5,7,,9,E,B#23161; C#0579,10,US,0,5/20/1979,5,1979,0,,2,,1,341,34.25,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,1/18/1979,18,1,1979,1,2.58,57882771,,N,DB,
6,7,8,0,11,3,,10,0,2,2,,,,341,34.25,910,-91.08333,,6254,,4,1720,Canada Goose,57882771,1/18/1978,18,1,1978,,0,7,,9,E,B#23074; C#0479,10,US,0,4/22/1979,4,1979,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,1/16/1979,16,1,1979,1,2.58,57882771,,Y,DB,
5,7,8,0,11,3,,10,0,2,2,,,,341,34.25,910,-91.08333,,6254,,4,1720,Canada Goose,57882779,1/18/1978,18,1,1978,NW,14.9,7,,Y,E,correct dist from 30 to 3 to match other reports with the same location;,10,US,1,3/7/2011,3,2011,0,1,2,,1,342,34.41667,WOLF ISLAND,,911,-91.25,<CLOB>,Crocketts Bluff,5,REPORTING A FRIEND'S DUCK BANDS.,,Unknown,5,21,7,,,57,3,2011,99,,57882779,,N,DB,
6,7,8,0,11,3,,10,0,2,2,,,,341,34.25,910,-91.08333,,6254,,5,1720,Canada Goose,57882787,1/18/1978,18,1,1978,NW,22.2,7,,9,E,B#23273; C#0479,10,US,0,4/22/1979,4,1979,0,,2,,1,342,34.41667,,,912,-91.41667,<CLOB>,,3,,,,5,21,1,,1/13/1979,13,1,1979,1,2.58,57882787,,N,DB,
2,7,8,0,11,2,,10,0,9,2,,,,341,34.25,910,-91.08333,,6228,,5,1720,Canada Goose,57894446,11/5/1965,5,11,1965,NW,14.9,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,342,34.41667,,,911,-91.25,<CLOB>,,5,,,,5,22,1,,11/26/1965,26,11,1965,1,0.42,57894446,,N,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57894506,11/9/1965,9,11,1965,,0,7,,9,E,B#00000; create date from C#0667,10,US,0,8/7/1967,8,1967,0,,2,,66,350,35.08333,,,930,-93.08333,<CLOB>,,7,,,,5,22,1,,3/9/1967,9,3,1967,2,1.75,57894506,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,342,34.41667,910,-91.08333,,6228,,4,1720,Canada Goose,57871755,11/11/1964,11,11,1964,N,49.8,7,,,,B#01332; C#4801,10,US,0,11/28/2001,11,2001,0,,2,,98,350,35.08333,,,904,-90.75,<CLOB>,,2,,,,5,21,6,,,78,11,2001,99,,57871755,,N,DB,
1,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,57899187,1/7/1966,7,1,1966,SE,326,7,,9,E,B#22090; create date from C#0278,10,US,0,2/28/1978,2,1978,0,,2,,1,353,35.58333,,,900,-90.08333,<CLOB>,,3,,,,5,21,1,,1/4/1976,4,1,1976,10,10.58,57899187,,N,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57870024,11/3/1964,3,11,1964,E,161.4,7,,9,E,B#23412; C#1079,10,US,0,10/7/1979,10,1979,0,,2,,66,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,1/12/1979,12,1,1979,15,14.58,57870024,,N,DB,
4,45,8,0,11,3,,10,0,0,6,,,,583,58.58333,930,-93.08333,,10200,,4,1720,Canada Goose,57878060,8/7/1969,7,8,1969,S,1682.7,7,,9,E,B#09398; create date from C#0474,10,US,0,4/30/1974,4,1974,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,2/25/1974,25,2,1974,5,4.67,57878060,,N,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,5,1720,Canada Goose,57894661,11/9/1965,9,11,1965,SW,110.7,7,,9,E,B#21619; create date from C#0577,10,US,0,5/31/1977,5,1977,0,,2,,1,335,33.91667,,,942,-94.41667,<CLOB>,,5,,,,5,21,1,,1/13/1977,13,1,1977,12,11.58,57894661,,N,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57894708,11/9/1965,9,11,1965,,0,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,5,,,,5,21,1,,12/20/1965,20,12,1965,1,0.5,57894708,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57894743,11/9/1965,9,11,1965,,0,7,,9,E,B#00000; create date from C#0766,10,US,0,7/31/1966,7,1966,0,,2,,10,350,35.08333,,,930,-93.08333,<CLOB>,,5,,,,5,22,1,,2/23/1966,23,2,1966,1,0.67,57894743,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57870087,11/3/1964,3,11,1964,,0,7,,9,E,B#00000; create date from C#0665,10,US,0,7/18/1965,7,1965,0,,2,,50,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,22,0,,3/17/1965,17,3,1965,99,,57870087,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,5,1720,Canada Goose,57870176,11/3/1964,3,11,1964,,0,7,,9,E,B#00000; create date from C#0665,10,US,0,7/18/1965,7,1965,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,22,0,,3/23/1965,23,3,1965,1,0.75,57870176,,Y,DB,
1,52,8,0,11,3,,10,0,0,2,,,,393,39.58333,931,-93.25,,6228,,5,1720,Canada Goose,57885475,10/11/1966,11,10,1966,S,332.7,7,,9,E,B#21618; create date from C#0577,10,US,0,5/31/1977,5,1977,0,,2,,1,350,35.08333,,,910,-91.08333,<CLOB>,,3,,,,5,21,1,,,99,94,1976,11,11.25,57885475,,N,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57894754,11/9/1965,9,11,1965,,0,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,5,,,,5,22,1,,12/15/1965,15,12,1965,1,0.5,57894754,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57894760,11/9/1965,9,11,1965,,0,7,,9,E,B#00000; create date from C#0667,10,US,0,8/7/1967,8,1967,0,,2,,66,350,35.08333,,,930,-93.08333,<CLOB>,,7,,,,5,22,1,,3/9/1967,9,3,1967,2,1.75,57894760,,Y,DB,
2,7,8,0,11,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,5,1720,Canada Goose,57894852,11/9/1965,9,11,1965,,0,7,,9,E,B#00000; create date from C#0366,10,US,0,3/31/1966,3,1966,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,4,,,,5,22,1,,12/15/1965,15,12,1965,1,0.5,57894852,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,5,1720,Canada Goose,57870195,11/3/1964,3,11,1964,N,11.5,7,,9,E,B#03706; create date from C#0868,10,US,0,8/31/1968,8,1968,0,,2,,0,351,35.25,,,930,-93.08333,<CLOB>,,5,,,,5,22,1,,3/18/1968,18,3,1968,4,3.75,57870195,,N,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,4,1720,Canada Goose,57870202,11/3/1964,3,11,1964,,0,7,,9,E,B#00000; create date from C#0665,10,US,0,7/18/1965,7,1965,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,22,0,,3/17/1965,17,3,1965,1,0.75,57870202,,Y,DB,
2,7,8,0,18,2,,10,0,10,2,,,,350,35.08333,930,-93.08333,,6228,,5,1720,Canada Goose,57870339,11/10/1964,10,11,1964,,0,7,,9,E,B#00000; create date from C#0465,10,US,0,5/13/1965,5,1965,0,,2,,0,350,35.08333,,,930,-93.08333,<CLOB>,,3,,,,5,22,0,,12/14/1964,14,12,1964,1,0.5,57870339,,Y,DB,
1,49,8,0,11,2,,10,0,0,2,,,,455,45.91667,874,-87.75,,3110,,5,1720,Canada Goose,67899725,4/26/1978,26,4,1978,S,736.6,7,,9,E,B#23274; C#0479,10,US,0,4/22/1979,4,1979,0,,2,,66,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,2/9/1979,9,2,1979,1,1.67,67899725,,N,DB,
4,34,8,0,11,3,,10,0,2,2,,,,402,40.41667,901,-90.25,,7224,,4,1720,Canada Goose,67891173,7/11/1978,11,7,1978,S,345.2,7,,9,E,B#23274; C#0479,10,US,0,4/22/1979,4,1979,0,,2,,66,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,2/9/1979,9,2,1979,1,0.67,67891173,,N,DB,
4,50,8,0,11,3,,10,0,0,2,,,,450,45.08333,955,-95.91667,,5838,,4,1720,Canada Goose,67889020,7/6/1978,6,7,1978,S,790.5,7,,9,E,B#23074; C#0379,10,US,0,3/25/1979,3,1979,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,1/16/1979,16,1,1979,1,0.58,67889020,,N,DB,
2,91,8,0,11,3,,10,0,0,2,,,,433,43.58333,883,-88.58333,,6686,,4,1720,Canada Goose,68816937,11/7/1977,7,11,1977,S,570.8,7,,9,E,B#23074; C#0379,10,US,0,3/25/1979,3,1979,0,,2,,66,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,12/18/1978,18,12,1978,2,1.5,68816937,,N,DB,
1,88,8,0,11,3,,10,0,0,1,,,,384,38.75,770,-77.08333,,21156,,0,1720,Canada Goose,68858995,6/30/1981,30,6,1981,W,869,7,,9,E,B#27016; C#3882; Create Date = 12/31 because we could not calculate accurate create date from cycle processed.,10,US,0,12/31/1982,12,1982,0,,2,,52,345,34.91667,,,920,-92.08333,<CLOB>,,7,,,,5,21,1,,11/21/1982,21,11,1982,2,2.42,68858995,,N,DB,
5,7,8,0,11,3,,10,0,2,2,,,,341,34.25,910,-91.08333,,6254,,4,1720,Canada Goose,68851670,1/10/1980,10,1,1980,SW,14.9,7,,,,B#35461; C#1896,10,US,0,5/5/1996,5,1996,0,,2,,1,340,34.08333,,,911,-91.25,<CLOB>,,5,,,,5,21,1,,1/30/1996,30,1,1996,16,16.58,68851670,,N,DB,
6,7,8,0,11,3,,10,0,0,2,,,,341,34.25,910,-91.08333,,6254,,4,1720,Canada Goose,68851778,2/11/1981,11,2,1981,,0,7,,9,E,B#25900; C#2682; Create Date = 12/31 because we could not calculate accurate create date from cycle processed.,10,US,0,12/31/1982,12,1982,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,1/13/1982,13,1,1982,1,2.58,68851778,,Y,DB,
4,45,8,0,11,3,,10,0,2,6,,,,581,58.25,925,-92.91667,,10271,,4,1720,Canada Goose,68803039,8/8/1978,8,8,1978,S,1581.3,7,,9,E,B#24349; C#1280,10,US,0,12/2/1980,12,1980,0,,2,,29,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,1/10/1979,10,1,1979,1,0.58,68803039,,N,DB,
4,45,8,0,11,3,,10,0,2,6,,,,581,58.25,925,-92.91667,,10271,,4,1720,Canada Goose,68803097,8/9/1978,9,8,1978,S,1581.3,7,,9,E,B#24349; C#1280,10,US,0,12/2/1980,12,1980,0,,2,,29,352,35.41667,,,901,-90.25,<CLOB>,,7,,,,5,22,1,,1/6/1979,6,1,1979,1,0.58,68803097,,N,DB,
4,45,8,0,11,3,,10,0,0,6,,,,575,57.91667,924,-92.75,,10271,,4,1720,Canada Goose,68803301,8/5/1978,5,8,1978,S,1635.9,7,,9,E,B#25900; C#2682; Create Date = 12/31 because we could not calculate accurate create date from cycle processed.,10,US,0,12/31/1982,12,1982,0,,2,,66,341,34.25,,,910,-91.08333,<CLOB>,,7,,,,5,22,1,,1/13/1982,13,1,1982,4,3.58,68803301,,N,DB,
1,50,8,0,11,3,,10,0,0,2,,,,464,46.75,920,-92.08333,,9283,,5,1720,Canada Goose,68835936,7/10/1986,10,7,1986,S,787.3,7,,,,B#01022; C#0601,10,US,0,1/22/2001,1,2001,0,,2,,1,352,35.41667,,,902,-90.41667,<CLOB>,,5,,,,5,21,7,,1/9/2001,9,1,2001,15,15.58,68835936,,N,DB,
6,52,8,0,11,3,,10,0,8,2,,,,393,39.58333,931,-93.25,,4971,,4,1720,Canada Goose,68828859,1/31/1978,31,1,1978,S,310.8,7,,9,E,B#25900; C#2682; Create Date = 12/31 because we could not calculate accurate create date from cycle processed.,10,US,0,12/31/1982,12,1982,0,,2,,66,350,35.08333,,,930,-93.08333,<CLOB>,,7,,,,5,22,1,,2/15/1982,15,2,1982,4,5.67,68828859,,N,DB,
5,52,8,0,11,3,,10,0,0,2,,,,380,38.08333,940,-94.08333,,6547,,5,1720,Canada Goose,68831303,1/19/1979,19,1,1979,SE,229.9,7,,9,E,B#32029; C#1092,10,US,0,3/10/1992,3,1992,0,,2,,1,355,35.91667,,,905,-90.91667,<CLOB>,,5,,,,5,21,1,,1/6/1992,6,1,1992,13,13.58,68831303,,N,DB,
