add_info,b_age,b_coord_prec,b_day,b_dir,b_flyway,b_lat,b_long,b_month,b_region,b_year,band,band_type,current_band_type,b_lat_gis,b_long_gis,r_lat_gis,r_long_gis,how_obt,season_surv,permit,pres_cod,r_coord_pres,r_create_month,r_create_year,r_day,r_dir,r_flyway,r_lat,r_long,r_month,r_region,r_year,replaced_band_code,band,spp_num,status,who,why,age,b_month,b_state,live_dead,flyway,r_month,r_region,r_state,sex,species
0,1,0,1,0,2,351,935,7,7,2010,107821925,41,41,35.20944,-93.87639,35.08333,-93.41667,1,1,6569,5,10,1,2011,8,0,2,350,932,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821841,41,41,35.285,-93.20333,35.25,-92.91667,1,1,6569,5,10,1,2011,27,0,2,351,925,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,1,0,2,351,935,7,7,2010,107821874,41,41,35.20944,-93.87639,35.08333,-93.25,1,1,6569,4,10,9,2010,4,0,2,350,931,9,7,2010,0,Original,1720,3,21,7,AfterHatchYear,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,1,0,2,352,942,7,7,2010,107822189,41,41,35.44917,-94.34028,35.41667,-94.25,1,1,6569,5,10,9,2010,4,0,2,352,941,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821585,41,41,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,9,2010,5,0,2,350,924,9,7,2010,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,2,0,24,0,2,341,934,6,7,2010,107821063,41,41,34.22778,-93.69917,34.25,-93.75,1,1,6569,5,10,9,2010,6,0,2,341,934,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,341,934,6,7,2010,107821065,41,41,34.23611,-93.76417,34.08333,-93.75,1,1,6569,5,10,9,2010,1,0,2,340,934,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,1,0,2,352,942,7,7,2010,107822157,41,41,35.44917,-94.34028,35.58333,-94.41667,1,1,6569,5,10,1,2011,28,0,2,353,942,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821300,41,41,35.34083,-92.32,35.25,-92.75,1,1,6569,5,10,1,2011,3,0,2,351,924,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,350,922,6,7,2010,107821391,41,41,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,1,2011,9,0,2,350,922,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,1,0,2,352,942,7,7,2010,107822079,41,41,35.44917,-94.34028,35.41667,-94.41667,1,1,6569,5,10,9,2010,2,0,2,352,942,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,2,0,24,0,2,341,934,6,7,2010,107821057,41,41,34.22778,-93.69917,34.08333,-93.75,1,1,6569,5,10,9,2010,1,0,2,340,934,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821598,41,41,35.19167,-92.725,35.25,-92.75,1,1,6569,5,10,12,2010,23,0,2,351,924,11,7,2010,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,November,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821825,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,9,2010,1,0,2,351,930,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,1,0,2,351,935,7,7,2010,107821891,41,41,35.20944,-93.87639,35.08333,-93.91667,1,1,6569,5,10,12,2010,22,0,2,350,935,12,7,2010,0,Original,1720,3,21,7,AfterHatchYear,July,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822360,41,41,35.12917,-92.91556,35.25,-93.08333,1,1,6569,5,10,9,2010,5,0,2,351,930,8,7,2010,0,Original,1720,3,21,7,Local,July,Arkansas,dead,Mississippi,August,AR,Arkansas,Unknown,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821838,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,2,2011,19,0,2,351,930,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822362,41,41,35.12917,-92.91556,35.25,-93.08333,1,1,6569,5,10,9,2010,6,0,2,351,930,8,7,2010,0,Original,1720,3,21,7,Local,July,Arkansas,dead,Mississippi,August,AR,Arkansas,Unknown,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821622,41,41,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,9,2010,12,0,2,350,924,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,2,0,23,0,2,335,935,6,7,2010,103887335,1,1,33.88,-93.92556,33.91667,-93.91667,0,1,6569,5,10,10,2010,13,0,2,335,935,10,7,2010,0,Original,1720,3,21,62,HatchYearFederal,June,Arkansas,dead,Mississippi,October,AR,Arkansas,Male,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822341,41,41,35.12917,-92.91556,35.25,-92.91667,1,1,6569,5,10,9,2010,2,0,2,351,925,9,7,2010,0,Original,1720,3,21,7,Local,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Unknown,CAGO
0,1,0,1,0,2,351,935,7,7,2010,107821861,41,41,35.20944,-93.87639,35.08333,-93.58333,1,1,6569,5,10,9,2010,6,0,2,350,933,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,1,0,2,352,942,7,7,2010,107822147,41,41,35.44917,-94.34028,35.41667,-94.25,1,1,6569,5,10,1,2011,8,0,2,352,941,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,6,0,2,362,941,7,7,2010,107822195,41,41,36.47139,-94.2825,37.25,-94.41667,1,1,6569,5,10,10,2010,10,0,2,371,942,10,52,2010,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,October,MO,Missouri,Male,CAGO
0,1,0,24,0,2,350,922,6,7,2010,107821424,41,41,35.14167,-92.425,35.08333,-92.41667,26,1,6569,8,10,7,2011,24,0,2,350,922,7,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,alive,Mississippi,July,AR,Arkansas,Male,CAGO
0,2,0,24,0,2,341,934,6,7,2010,107821060,41,41,34.22778,-93.69917,34.08333,-93.75,1,1,6569,5,10,9,2010,1,0,2,340,934,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821802,41,41,35.29611,-93.27333,35.08333,-93.41667,1,1,6569,5,10,1,2011,25,0,2,350,932,12,7,2010,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821251,41,41,35.34083,-92.32,35.25,-92.41667,1,1,6569,5,10,1,2011,2,0,2,351,922,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,345,920,6,7,2010,107821469,41,41,34.84861,-92.11333,34.75,-92.25,1,1,6569,4,10,9,2010,13,0,2,344,921,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,2,0,23,0,2,335,905,6,7,2010,103887359,1,1,33.99722,-90.85778,33.91667,-93.91667,1,1,6569,5,10,1,2011,29,0,2,335,935,1,7,2011,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,24,0,2,341,934,6,7,2010,107821070,41,41,34.23611,-93.76417,34.25,-93.58333,1,1,6569,5,10,9,2010,1,0,2,341,933,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821336,41,41,35.34083,-92.32,35.41667,-92.25,1,1,6569,5,10,12,2010,31,0,2,352,921,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821321,41,41,35.34083,-92.32,35.08333,-92.41667,1,1,6569,5,10,11,2010,20,0,2,350,922,11,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,November,AR,Arkansas,Male,CAGO
0,1,0,1,0,2,352,942,7,7,2010,107822134,41,41,35.44917,-94.34028,35.41667,-94.41667,1,1,6569,4,10,1,2011,14,0,2,352,942,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821606,41,41,35.19167,-92.725,35.08333,-92.41667,1,1,6569,5,10,1,2011,1,0,2,350,922,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,24,0,2,341,934,6,7,2010,107821066,41,41,34.23611,-93.76417,34.25,-93.75,1,1,6569,5,10,9,2010,1,0,2,341,934,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822352,41,41,35.12917,-92.91556,35.25,-92.91667,1,1,6569,5,10,9,2010,2,0,2,351,925,9,7,2010,0,Original,1720,3,21,7,Unknown,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Unknown,CAGO
0,1,0,24,0,2,345,920,6,7,2010,107821432,41,41,34.84861,-92.11333,34.75,-92.25,1,1,6569,5,10,1,2011,2,0,2,344,921,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,352,925,6,7,2010,107821674,41,41,35.37333,-92.96861,35.41667,-92.91667,1,1,6569,5,10,1,2011,16,0,2,352,925,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821344,41,41,35.34083,-92.32,35.41667,-92.25,1,1,6569,5,10,1,2011,22,0,2,352,921,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821771,41,41,35.29611,-93.27333,35.08333,-93.58333,1,1,6569,5,10,11,2010,20,0,2,350,933,11,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,November,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821562,41,41,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,9,2010,12,0,2,350,924,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,352,925,6,7,2010,107821683,41,41,35.37333,-92.96861,35.25,-93.08333,1,1,6569,5,10,1,2011,15,0,2,351,930,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,345,920,6,7,2010,107821473,41,41,34.84861,-92.11333,34.91667,-92.08333,1,1,6569,5,10,1,2011,9,0,2,345,920,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821842,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,9,2010,1,0,2,351,930,9,7,2010,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,350,922,6,7,2010,107821374,41,41,35.14167,-92.425,35.08333,-92.41667,1,1,6569,5,10,12,2010,2,0,2,350,922,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,1,0,2,351,935,7,7,2010,107822025,41,41,35.20944,-93.87639,35.08333,-93.75,1,1,6569,5,10,1,2011,26,0,2,350,934,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,2,0,29,0,2,352,921,6,7,2010,107821304,41,41,35.34083,-92.32,35.41667,-92.41667,1,1,6569,4,10,12,2010,17,0,2,352,922,12,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821819,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,2,2011,26,0,2,351,930,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,345,920,6,7,2010,107821464,41,41,34.84861,-92.11333,35.08333,-92.08333,1,1,6569,5,10,9,2010,15,0,2,350,920,9,7,2010,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821564,41,41,35.19167,-92.725,35.08333,-92.91667,0,1,6569,5,10,8,2011,10,0,2,350,925,11,7,2010,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,November,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821586,41,41,35.19167,-92.725,35.25,-92.75,1,1,6569,5,10,11,2010,27,0,2,351,924,11,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,November,AR,Arkansas,Female,CAGO
0,1,0,1,0,2,351,935,7,7,2010,107822001,41,41,35.20944,-93.87639,35.08333,-93.75,1,1,6569,5,10,1,2011,26,0,2,350,934,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821740,41,41,35.29611,-93.27333,35.08333,-93.41667,1,1,6569,5,10,1,2011,1,0,2,350,932,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,2,0,24,0,2,341,934,6,7,2010,107821058,41,41,34.22778,-93.69917,34.08333,-93.75,1,1,6569,5,10,9,2010,1,0,2,340,934,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,6,0,2,362,941,7,7,2010,107822200,41,41,36.47139,-94.2825,37.25,-94.41667,3,1,6569,10,10,10,2010,24,0,2,371,942,10,52,2010,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,alive,Mississippi,October,MO,Missouri,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821737,41,41,35.29611,-93.27333,35.08333,-93.41667,1,1,6569,5,10,1,2011,30,0,2,350,932,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,2,0,23,0,2,335,905,6,7,2010,103887363,1,1,33.99722,-90.85778,33.91667,-93.91667,1,1,6569,5,10,9,2010,19,0,2,335,935,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,350,922,6,7,2010,107821372,41,41,35.14167,-92.425,35.25,-92.41667,1,1,6569,5,10,9,2010,2,0,2,351,922,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,2,0,24,0,2,341,934,6,7,2010,107821064,41,41,34.22778,-93.69917,34.25,-93.58333,1,1,6569,5,10,9,2010,1,0,2,341,933,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822349,41,41,35.12917,-92.91556,35.25,-93.08333,1,1,6569,5,10,9,2010,4,0,2,351,930,9,7,2010,0,Original,1720,3,21,7,Unknown,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Unknown,CAGO
0,1,0,23,0,2,335,935,6,7,2010,103887332,1,1,33.88,-93.92556,34.75037,-92.50044,1,1,6569,5,12,12,2010,24,0,2,344,923,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,350,922,6,7,2010,107821364,41,41,35.14167,-92.425,35.08333,-92.58333,1,1,6569,5,10,9,2010,12,0,2,350,923,9,7,2010,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,352,925,6,7,2010,107821700,41,41,35.37333,-92.96861,35.41667,-93.08333,1,1,6569,5,10,1,2011,28,0,2,352,930,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,350,922,6,7,2010,107821367,41,41,35.14167,-92.425,35.25,-92.41667,1,1,6569,5,10,9,2010,1,0,2,351,922,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821307,41,41,35.34083,-92.32,35.08333,-92.75,1,1,6569,4,10,1,2011,99,0,2,350,924,94,7,2010,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,HuntingSeason,AR,Arkansas,Male,CAGO
0,1,0,24,0,2,350,922,6,7,2010,107821420,41,41,35.14167,-92.425,35.25,-92.41667,1,1,6569,5,10,9,2010,1,0,2,351,922,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821840,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,2,2011,6,0,2,351,930,1,7,2011,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,345,920,6,7,2010,107821477,41,41,34.84861,-92.11333,34.91667,-92.08333,1,1,6569,4,10,2,2011,23,0,2,345,920,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821795,41,41,35.29611,-93.27333,35.08333,-93.41667,1,1,6569,5,10,9,2010,15,0,2,350,932,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,29,0,2,345,920,6,7,2010,107821484,41,41,34.84861,-92.11333,34.75,-92.25,1,1,6569,4,10,9,2010,13,0,2,344,921,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821748,41,41,35.29611,-93.27333,35.08333,-93.41667,1,1,6569,5,10,1,2011,1,0,2,350,932,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821834,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,9,2010,1,0,2,351,930,9,7,2010,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,352,921,6,7,2010,107821349,41,41,35.34083,-92.32,35.41667,-92.25,1,1,6569,5,10,12,2010,31,0,2,352,921,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821827,41,41,35.285,-93.20333,35.25,-93.08333,1,1,6569,5,10,2,2011,23,0,2,351,930,1,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821565,41,41,35.19167,-92.725,35.08333,-92.75,1,1,6569,5,10,9,2010,5,0,2,350,924,9,7,2010,0,Original,1720,3,21,62,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,2,0,24,0,2,341,934,6,7,2010,107821061,41,41,34.22778,-93.69917,34.08333,-93.75,1,1,6569,5,10,9,2010,1,0,2,340,934,9,7,2010,0,Original,1720,3,21,61,HatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822313,41,41,35.12917,-92.91556,35.08333,-92.75,1,1,6569,5,10,9,2010,2,0,2,350,924,9,7,2010,0,Original,1720,3,21,7,Unknown,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Unknown,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822363,41,41,35.12917,-92.91556,34.89022,-92.34891,1,1,6569,5,11,1,2011,20,0,2,345,922,1,7,2011,0,Original,1720,3,21,7,Unknown,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Unknown,CAGO
0,0,0,99,0,2,350,925,7,7,2010,107822355,41,41,35.12917,-92.91556,35.25,-93.08333,1,1,6569,5,10,9,2010,4,0,2,351,930,9,7,2010,0,Original,1720,3,21,7,Unknown,July,Arkansas,dead,Mississippi,September,AR,Arkansas,Unknown,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821628,41,41,35.19167,-92.725,35.25,-92.91667,1,1,6569,5,10,9,2010,3,0,2,351,925,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Female,CAGO
0,1,0,29,0,2,345,920,6,7,2010,107821501,41,41,34.84861,-92.11333,34.75,-92.08333,1,1,6569,5,10,1,2011,17,0,2,344,920,1,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,924,6,7,2010,107821557,41,41,35.19167,-92.725,35.25,-92.91667,1,1,6569,5,10,9,2010,3,0,2,351,925,9,7,2010,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,1,0,2,352,942,7,7,2010,107822076,41,41,35.44917,-94.34028,35.41667,-94.41667,1,1,6569,5,10,12,2010,25,0,2,352,942,12,7,2010,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
0,1,0,30,0,2,351,931,6,7,2010,107821783,41,41,35.29611,-93.27333,35.25,-93.08333,1,1,6569,5,10,9,2010,4,0,2,351,930,9,7,2010,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,1,0,7,0,2,341,912,7,7,2011,107821187,41,41,34.27528,-91.33528,34.25,-91.25,1,1,6569,5,10,1,2012,3,0,2,341,911,1,7,2012,0,Original,1720,3,21,7,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,7,0,2,342,912,7,7,2011,113842041,41,41,34.47417,-91.40972,33.58333,-93.91667,1,1,6569,5,10,1,2012,29,0,2,333,935,1,7,2012,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,344,920,6,7,2011,113831412,41,41,34.74917,-92.15944,34.75,-92.25,1,1,6569,5,10,1,2012,14,0,2,344,921,1,7,2012,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,344,900,6,7,2011,113831452,41,41,34.79444,-90.0025,34.75,-91.91667,1,1,6569,4,10,1,2012,16,0,2,344,915,1,7,2012,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,1,0,2,352,934,7,7,2011,113842912,41,41,35.48667,-93.82111,35.41667,-93.75,1,1,6569,4,10,12,2011,10,0,2,352,934,12,7,2011,0,Original,1720,3,21,61,AfterHatchYear,July,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,27,0,2,344,900,6,7,2011,113831486,41,41,34.79444,-90.0025,34.75,-91.75,1,1,6569,5,10,9,2011,14,0,2,344,914,9,7,2011,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,September,AR,Arkansas,Male,CAGO
0,4,0,29,0,2,334,932,6,7,2011,113842209,41,41,33.67056,-93.46972,33.51706,-93.3502,1,1,6569,5,11,1,2012,28,0,2,333,932,1,7,2012,0,Original,1720,3,21,7,Local,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,27,0,2,350,922,6,7,2011,113831670,41,41,35.14167,-92.425,35.25,-92.41667,1,1,6569,5,10,1,2012,8,0,2,351,922,1,7,2012,0,Original,1720,3,21,7,AfterHatchYear,June,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,28,0,2,352,925,6,7,2011,113842511,41,41,35.37333,-92.96861,35.41667,-92.91667,1,1,6569,4,10,12,2011,28,0,2,352,925,12,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Male,CAGO
0,1,0,1,0,2,352,934,7,7,2011,113842859,41,41,35.48667,-93.82111,35.41667,-93.75,1,1,6569,5,10,1,2012,10,0,2,352,934,1,7,2012,0,Original,1720,3,21,62,AfterHatchYear,July,Arkansas,dead,Mississippi,January,AR,Arkansas,Female,CAGO
0,1,0,21,0,2,341,920,6,7,2011,113831327,41,41,34.23722,-92.03861,34.08333,-92.08333,1,1,6569,5,10,12,2011,21,0,2,340,920,12,7,2011,0,Original,1720,3,21,61,AfterHatchYear,June,Arkansas,dead,Mississippi,December,AR,Arkansas,Female,CAGO
